Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
6505,Observing the Result of External Magnetic Field with Nonextensivity on DA Waves for Two Temperature Electrons in a Dusty Plasmas,(PHY) Astrophysics;(PHY) Physics;,"Department of Applied Science, Bangladesh University of Textiles, Tejgaon, Bangladesh;United International University, Dhanmondi, Bangladesh; Department of Physics, Jahangirnagar University, Savar, Bangladesh",Astrophysics and Space Science,Springer,Bangladesh,M S Zobaer;Nipa Roy;A A Mamun,,Research Article;,3/15/2014 0:00,10.1007/s10509-014-1877-z,0.0,1/1/2014 0:00,10.1007/s10509-013-1746-1,0.0,Retraction,+Error in Analyses;,No,
6460,Some Remarks on Univalent Harmonic Mappings,(PHY) Mathematics;,"Department of Mathematics, Sant Longowal Institute of Engineering and Technology, Longowal, India;",Bulletin of the Malaysian Mathematical Sciences Society,Springer,India,Deepali Khurana;Sushman Gupta;Sukhjit Singh,,Research Article;,7/1/2017 0:00,10.1007/s40840-016-0367-6,0.0,4/13/2016 0:00,10.1007/s40840-016-0367-6,0.0,Retraction,+Error in Analyses;,No,
6457,Protonation State-Dependent Communication in Cytochrome c Oxidase,(PHY) Chemistry;(PHY) Physics;,"Institute of Theoretical Physics, Free University Berlin, Berlin, Germany; Institute of Biochemistry, Free University Berlin, Berlin, Germany; Institute of Pharmacy, Free University Berlin, Berlin, Germany;",Biophysical Journal,Elsevier - Cell Press,Germany,Mahdi Bagherpoor Helabad;Tahereh Ghane;Marco Reidelbach;Anna Lena Woelke;Ernst Walter Knapp;Ptera Imhof,,Research Article;,7/11/2017 0:00,10.1016/j.bpj.2017.06.036,28700921.0,8/9/2016 0:00,10.1016/j.bpj.2016.06.038,27508434.0,Retraction,+Error in Analyses;,No,
6406,Association between Polymorphism of the Interleukin-13 Gene and Susceptibility to Hepatocellular Carcinoma in the Chinese Population,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Infectious Disease;(HSC) Medicine - Oncology;,"Department of Clinical Laboratory, First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, China; Department of Medicine Research, First Affiliated Hospital of Guangxi Medical University, Nanning, Guangxi, China;",PLoS One,PLoS,China,Yan Deng;Ming Xie;Li Xie;Jian Wang;Taijie Li;Yu He;Ruolin Li;Shan Li;Xue Qin,,Clinical Study;,7/12/2017 0:00,10.1371/journal.pone.0181509,0.0,2/6/2015 0:00,10.1371/journal.pone.0116682,25658755.0,Retraction,+Error in Analyses;,No,
6337,The SMN structure reveals its crucial role in snRNP assembly,(BLS) Biology - Molecular;(BLS) Genetics;(HSC) Medicine - Orthopedics;(HSC) Medicine - Pathology;,"Department of Chemistry and Biochemistry, Arizona State University, Tempe, AZ;Department of Veterinary Pathology, Bond Life Sciences Center, College of Veterinary Medicine, University of Missouri, Columbia, MO;",Human Molecular Genetics,Oxford University Press,United States,Chenda O Seng;Craig Magee;Philip J Young;Christian L Lorson;James P Allen,,Research Article;,12/21/2016 0:00,10.1093/hmg/ddw355,28031290.0,1/5/2015 0:00,10.1093/hmg/ddu734,25561692.0,Retraction,+Error in Analyses;+Error in Materials;+Unreliable Results;,No,see also: https://academic.oup.com/hmg/article/25/21/4717/2525903
6277,One-pot synthesis of glycidol from glycerol and dimethyl carbonate over a highly efficient and easily available solid catalyst NaAlO2,(PHY) Chemistry;(PHY) Engineering - Chemical;,"Hubei Key Laboratory of Material Chemistry and Service Failure, Key Laboratory for Large-Format Battery, Materials and System, Ministry of Education, School of Chemistry and Chemical Engineering, Huazhong University of Science and Technology (HUST), Hongshan District, Wuhan;State Key Laboratory for Oxo Synthesis and Selective Oxidation, Lanzhou Institute of Chemical Physics, Lanzhou",Green Chemistry,Royal Society of Chemistry (RSC),China,Rongxian Bai;Hongkun Zhang;Fuming Mei;Shu Wang;Tao Li;Yanlong Gu;Guangxing Li,,Research Article;,10/19/2016 0:00,10.1039/C6GC90102F,,8/2/2013 0:00,10.1039/C3GC40855H,,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Objections by Third Party;,No,
6215,A new inducible transgenic mouse model for C9orf72-associated GGGGCC repeat expansion supports a gain-of-function mechanism in C9orf72-associated ALS and FTD,(BLS) Genetics;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Department of Clinical Genetics, Erasmus Medical Center, 3015 CE, Rotterdam, The Netherlands; Department of Neurology, Erasmus Medical Center, 3015 CE, Rotterdam, The Netherlands; German Center for Neurodegenerative Diseases, 81337, Munich, Germany; Department of Cell Biology, Erasmus Medical Center, 3015 CE, Rotterdam, The Netherlands; Department of Neurobiology and Genetics, IGBMC, INSERM U964, CNRS UMR7104, University of Strasbourg, Illkirch, France; Department of Neurology, Neuroscience Campus Amsterdam, 1007 MB, Amsterdam, The Netherlands",Acta Neuropathologica Communications,BioMed Central (BMC),France;Germany;Netherlands,Renate K Hukema;Frederike W Riemslagh;Shamiram Melhem;Herma C van der Linde;Lies-Anne WFM Severijnen;Dieter Edbauer;Alex Maas;Nicolas Charlet-Berguerand;Rob Willemsen;John C van Swieten,,Research Article;,12/9/2016 0:00,10.1186/s40478-016-0401-9,27938413.0,12/13/2014 0:00,10.1186/s40478-014-0166-y,25523491.0,Retraction,+Error in Analyses;+Error in Data;+Unreliable Results;,No,
6162,The effect of scuba diving on airflow obstruction in divers with asthma,(HSC) Medicine - Otorhinolaryngology;(HSC) Medicine - Pulmonology;(HSC) Medicine - Sports;(HSC) Sports Science;,"Department of Medicine, County Durham and Darlington NHS Trust, Bishop Auckland, UK; Department of Radiology, Newcastle Hospitals NHS Trust, Newcastle, UK;",Diving and Hyperbaric Medicine,South Pacific Underwater Medicine Society,United Kingdom,Christopher HD Lawrence;Isobel YD Chen,,Research Article;,12/1/2016 0:00,,27966207.0,3/1/2016 0:00,,27044456.0,Correction,+Error in Analyses;+Error in Methods;,Yes,
6146,Impact of Natural Gas Extraction on PAH Levels in Ambient Air,(BLS) Toxicology;(ENV) Environmental Sciences;(PHY) Energy;,"Department of Environmental and Molecular Toxicology, Oregon State University, Corvallis, Oregon 97331, United States College of Public Health and Human Sciences, Oregon State University, Corvallis, Oregon 97331, United States Department of Environmental Health, University of Cincinnati, Cincinnati, Ohio 45267, United States",Environmental Science & Technology,American Chemical Society (ACS),United States,L Blair Paulik;Carey E Donald;Brian W Smith;Lane G Tidwell;Kevin A Hobbie;Laurel Kincl;Erin N Haynes;Kim A Anderson,http://retractionwatch.com/2016/07/08/authors-retract-study-that-found-pollution-near-fracking-sites/,Research Article;,6/29/2016 0:00,10.1021/acs.est.6b02342,27353958.0,3/26/2015 0:00,10.1021/es506095e,25810398.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,Yes,
6066,How blockchain-timestamped protocols could improve the trustworthiness of medical science,(B/T) Computer Science;(HSC) Medicine - General;,"Institute of Public Health, University of Cambridge, Cambridge, CB2 OSR, UK; General Practitioner, Garswood Surgery, St. Helens, Lancashire, WN4 0XD, UK;",F1000Research,F1000 Research Ltd,United Kingdom,Greg Irving;John Holden,http://retractionwatch.com/2017/05/24/authors-retract-much-debated-blockchain-paper-f1000/;http://retractionwatch.com/2016/07/14/plagiarism-concerns-raised-over-popular-blockchain-paper-on-catching-misconduct/;http://retractionwatch.com/2016/05/13/in-major-shift-annals-to-publish-protocols-along-with-clinical-trials/,Research Article;,5/25/2017 0:00,10.12688/f1000research.11888.1,28649375.0,2/26/2016 0:00,10.12688/f1000research.8114.3,27239273.0,Retraction,+Concerns/Issues about Referencing/Attributions;+Error in Analyses;+Objections by Third Party;+Plagiarism of Article;+Upgrade/Update of Prior Notice;,No,
6016,Observation of numerous E2 mode phonon replicas in the room temperature photoluminescence spectra of ZnO nanowires: Evidence of strong deformation potential electron-phonon coupling,(PHY) Engineering - Electrical;(PHY) Materials Science;(PHY) Nanotechnology;,"Department of Electrical and Computer Engineering, Virginia Commonwealth University, Richmond, Virginia 23284; Department of Physics, University of South Florida, Tampa, Florida 33620;",Applied Physics Letters,AIP Publishing,United States,S Ramanathan;S Bandyopadhyay;L K Hussey;M Muñoz,,Research Article;,3/1/2009 0:00,10.1063/1.3112563,0.0,10/1/2006 0:00,10.1063/1.2360255,0.0,Retraction,+Error in Analyses;+Error in Methods;+Unreliable Data;+Unreliable Results;,No,
5948,How descriptive food names bias sensory perceptions in restaurants,(B/T) Business - Marketing;(BLS) Neuroscience;(SOC) Psychology;,"University of Illinois, 350 Wohlers Hall, University of Illinois, Champaign, IL 61820, USA; Dupree College of Management, Georgia Institute of Technology, Atlanta, GA, 30316, USA; Family & Consumer Science Department, Eastern Illinois University, Charleston, IL, 61841, USA;",Food Quality and Preference,Elsevier,United States,Brian Wansink;Koert van Ittersum;James E Painter,http://retractionwatch.com/2017/07/04/correct-values-impossible-establish-embattled-nutrition-researcher-adds-long-fix-2005-paper/;http://retractionwatch.com/?s=brian+wansink,Research Article;,6/7/2017 0:00,10.1016/j.foodqual.2017.05.017,0.0,8/14/2004 0:00,10.1016/j.foodqual.2004.06.005,0.0,Correction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Investigation by Company/Institution;,No,
5947,Invariant differential operators and eigenspace representations on an affine symmetric space,(PHY) Mathematics;,"The Hong Kong University Of Science And Technology, Hong Kong",Annals of Mathematics,Princeton University,China,Jing-Song Huang,http://retractionwatch.com/2017/07/12/author-shocked-top-math-journal-retracts-paper/,Research Article;,7/1/2017 0:00,10.4007/annals.2017.186.1.9,0.0,11/1/2001 0:00,10.2307/3062145,0.0,Retraction,+Error in Analyses;+Notice - Limited or No Information;+Removed;,Yes,
5940,Hormonal gain control of a medial preoptic area social reward circuit,(BLS) Biochemistry;(BLS) Neuroscience;(SOC) Sociology;,"Department of Psychiatry, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Neuroscience Curriculum, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Bowles Center for Alcohol Studies, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Department of Neurobiology and Anatomy, Wake Forest School of Medicine, Winston-Salem, North Carolina, USA; Institute of Translational Biomedicine St. Petersburg State University, St. Petersburg, Russia; Department of Cell Biology and Physiology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA; Neuroscience Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA;",Nature Neuroscience,Nature Publishing Group,Russia;United States,Jenna A McHenry;James M Otis;Mark A Rossi;J Elliott Robinson;Oksana Kosyk;Noah W Miller;Zoe A McElligott;Evgeny A Budygin;David R Rubinow;Garret D Stuber,http://retractionwatch.com/2017/07/21/months-neuroscientist-flagged-errors-nature-journal-corrects/,Research Article;,6/30/2017 0:00,unavailable,0.0,1/30/2017 0:00,10.1038/nn.4487,28135243.0,Correction,+Error in Analyses;,No,2 corrections issued on same day for same article
5926,Local causality in a Friedmann–Robertson–Walker spacetime,(PHY) Physics;,"Einstein Centre for Local-Realistic Physics, 15 Thackley End, Oxford OX2 6LB, United Kingdom;",Annals of Physics,Elsevier,United Kingdom,Joy Christian,http://retractionwatch.com/2016/09/30/physicist-threatens-legal-action-after-journal-mysteriously-removed-study/,Research Article;,10/1/2016 0:00,10.1016/j.aop.2016.10.010,,6/30/2016 0:00,10.1016/j.aop.2016.06.021,,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Objections by Author(s);+Removed;,No,
5769,Copper-Catalyzed Cascade Reaction for Practical and Efficient Synthesis of Alkyl 2H-Isoindole-1-carboxylates,(PHY) Chemistry;,"Medicinal and Process Chemistry Division, CSIR-Central Drug Research Institute, PO Box 173, Lucknow 226001, India;Sophisticated Analytical Instruments Facility, CSIR-Central Drug Research Institute, PO Box 173, Lucknow 226001, India;",Advanced Synthesis and Catalysis,Wiley,India,Subhasish Biswas;Maloy Nayak;Sanjeev Kanojiya;Sanjay Batra,,Research Article;,10/28/2016 0:00,10.1002/adsc.201680041,,12/8/2011 0:00,10.1002/adsc.201100451,,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Unreliable Results;,No,
5768,An Efficient Synthesis of Poly(ethylene glycol)-Supported Iron(II) Porphyrin using a Click Reaction and its Application for the Catalytic Olefination of Aldehydes,(PHY) Chemistry;,"Institut für Organische Chemie, Universität Regensburg, Universitätsstr. 31, 93053 Regensburg, Germany;Chemical and Biotechnology Division, Indian Institute of Petroleum, Dehradun – 248005, India;Catalysis Research Center (CRC) der Technischen Universität München, Lichtenbergstrasse 4, 85747 Garching bei München, Germany;",Advanced Synthesis and Catalysis,Wiley,Germany;India,Suman L Jain;Jomy K Joseph;Fritz E Kühn;Oliver Reiser,,Research Article;,5/24/2011 0:00,10.1002/adsc.201180001,,1/12/2009 0:00,10.1002/adsc.200800361,,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Unreliable Results;,No,
5753,It Is the Anemic and Elderly Patients Who Benefit Most from a Second Pass Examination of the Right Colon,(HSC) Medicine - Gastroenterology;(HSC) Medicine - Geriatric;,"Hepatogastroenterology Unit, Second Department of Internal Medicine-Propaedeutic, Research Institute and Diabetes Center, Medical School, National and Kapodistrian University of Athens, Attikon University General Hospital, Athens, Greece;",The American Journal of Gastroenterology,Nature Publishing Group,Greece,Georgios Tziatzios;Paraskevas Gkolfakis;Konstantinos Triantafyllou,,Letter;,11/1/2016 0:00,10.1038/ajg.2016.460,27808127.0,8/1/2016 0:00,10.1038/ajg.2016.125,27481417.0,Retraction,+Error in Analyses;+Unreliable Results;,No,Affiliation(s) via PubMed;
5698,The role of deliberate and experiential learning in developing capabilities: Insights from technology licensing,(B/T) Business - Management;(B/T) Technology;(SOC) Education;,"Chair of Management and Organization, University of Mannheim Schloss, Mannheim;Chair of Leadership and Human Resource Management, WHU – Otto Beisheim School of Management, Vallendar",Journal of Engineering and Technology Management,Elsevier,Germany,Ulrich Lichtenthaler;Miriam Muethel,http://retractionwatch.com/2014/06/16/ulrich-lichtenthaler-retraction-count-rises-to-16/;http://retractionwatch.com/2013/09/16/management-prof-with-12-retractions-loses-his-license-to-teach/;http://retractionwatch.com/2014/10/10/after-16-retractions-management-professor-lichtenthaler-resigns-post/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/,Research Article;,9/17/2014 0:00,10.1016/j.jengtecman.2014.08.001,0.0,12/15/2011 0:00,10.1016/j.jengtecman.2011.10.001,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Investigation by Company/Institution;+Investigation by Journal/Publisher;,No,Ulrich Lichtenthaler assumed full responsibility
5690,"Electroconvulsive Therapy Alone for Schizophrenia: A Meta-analysis of Randomized, Single-blind, Controlled Trials",(BLS) Neuroscience;(HSC) Medicine - Neurology;(HSC) Medicine - Pharmacology;(HSC) Medicine - Psychiatry;,"Guangzhou Brain Hospital (Guangzhou Huiai Hospital), Affiliated Hospital of Guangzhou Medical University, Guangzhou;Beijing Key Laboratory of Mental Disorders, Beijing Anding Hospital, Capital Medical University, Beijing;School of Psychiatry and Clinical Neurosciences, University of Western Australia;The University of Notre Dame Australia/Marian Centre, Perth;Department of Psychiatry, University of Melbourne, Melbourne, Victoria;Department of Psychiatry, Chinese University of Hong Kong, Hong Kong SAR;Mental Hospital of Guangzhou Civil Administration, Guangzhou;Shenzhen Key Laboratory for Psychological Healthcare and Shenzhen Institute of Mental Health, Shenzhen Kangning Hospital and Shenzhen Mental Health Center, Shenzhen;School of Public Health, Sun Yat-Sen University, Guangzhou;Electroconvulsive Therapy (ECT) Service, McLean Hospital, Belmont;Harvard Medical School, Department of Psychiatry, Boston, MA;Unit of Psychiatry, Faculty of Health Sciences, University of Macau, Macao SAR",The Journal of ECT,Wolters Kluwer - Lippincott Williams & Wilkins,Australia;China;Hong Kong;Macau;United States,Wei Zheng;Ying-Qiang Xiang;Gabor S Ungvari;Chee H Ng;Helen F K Chiu;Zheng-Rong Liu;Xiao-Lan Cao;Tong Guo;Harry H X Wang;Stephen J Seiner;Yu-Tao Xiang,http://retractionwatch.com/2016/09/23/authors-retract-two-papers-on-shock-therapy-citing-language-barriers/,Meta-Analysis;,12/1/2016 0:00,10.1097/YCT.0000000000000353,27607567.0,5/25/2016 0:00,10.1097/YCT.0000000000000319,27227402.0,Retraction,+Error in Analyses;,No,
5687,Voltage sensor ring in a native structure of a membrane-embedded potassium channel,(BLS) Biochemistry;(BLS) Biology - Cellular;,"Department of Cell Biology, University of Texas Southwestern Medical Center, Dallas, TX 75390; Janelia Farm Research Campus, Howard Hughes Medical Institute, Ashburn, VA 20147;",PNAS: Proceedings of the National Academy of Sciences of the United States of America,National Academy of Sciences (NAS),United States,Liang Shi;Hongjin Zheng;Hui Zheng;Brian A Borkowski;Dan Shi;Tamir Gonen;Qiu-Xing Jiang,http://retractionwatch.com/2013/03/28/rapid-response-authors-retract-a-pnas-paper-within-six-weeks-after-nobel-prize-winner-spots-an-error/,Research Article;,3/25/2013 0:00,10.1073/pnas.1304582110,23530252.0,2/11/2013 0:00,10.1073/pnas.1218203110,23401554.0,Retraction,+Error in Analyses;,No,
5682,"Mutant p53 determines pancreatic cancer poor prognosis to pancreatectomy through upregulation of cavin-1 in patients with preoperative serum CA19-9 greater or equal to 1,000 U/mL",(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Microbiology;(HSC) Medicine - Oncology;,"Department of Pancreatic and Hepatobiliary Surgery, Fudan University Shanghai Cancer Center, Department of Oncology, Shanghai Medical College, Fudan University, Pancreatic Cancer Institute, Fudan University, Shanghai, China Department of Medicine, Department of Surgery, the University of Oklahoma Health Sciences Center, Oklahoma City, OK, USA The Vivian L. Smith Department of Neurosurgery, University of Texas Medical School at Houston, Houston, TX, USA Fudan University Shanghai Cancer Center, Collaborative Innovation Center for Cancer Medicine, Shanghai, China",Scientific Reports,Nature Publishing Group,China;United States,Jin-Feng Xiang;Wen-Quan Wang;Liang Liu;Hua-Xiang Xu;Chun-Tao Wu;Jing-Xuan Yang;Zi-Hao Ki;Ya-Qi Wang;Jin Xu;Chen Liu;Jiang Long;Quan-Xing Ni;Min Li;Xian-Jun Liu,,Research Article;,5/13/2016 0:00,10.1038/srep25115,27174632.0,1/12/2016 0:00,10.1038/srep19222,26753987.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Unreliable Results;,No,
