Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
21430,On the survivable network design problem with mixed connectivity requirements,(B/T) Computer Science;,"Department of Systems and Industrial Engineering, University of ArizonaTucson, USA;",Annals of Operations Research,Springer,United States,Elham Sadeghi;Neng Fan,,Research Article;,10/15/2019 0:00,10.1007/s10479-019-03417-6,0.0,2/21/2019 0:00,10.1007/s10479-019-03175-5,0.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,"retraction date unknown, estimated from notifications"
21411,Positive affect and the complex dynamics of human flourishing,(SOC) Psychology;,"Department of Psychology and Department of Management and Organizations, Ross School of Business, University of Michigan; Department of Information Technology and Knowledge Management, Universidade Católica de Brasília, Brasília, Brazil;",American Psychologist,American Psychological Association (APA),Brazil;United States,Barbara L Fredrickson;Marcial F Losada,http://retractionwatch.com/2013/09/19/fredrickson-losada-positivity-ratio-paper-partially-withdrawn/,Research Article;,9/16/2016 0:00,10.1037/a0034435,16221001.0,10/1/2005 0:00,10.1037/0003-066X.60.7.678,16221001.0,Correction,+Error in Analyses;,No,
21380,High Heels Increase Women’s Attractiveness,(SOC) Sociology;,"Department of Social Behavior, Universite de Bretagne-Sud, Vannes, France;",Archives of Sexual Behavior,Springer,France,Nicolas Gueguen,http://retractionwatch.com/?s=nicolas+gueguen;http://retractionwatch.com/2019/10/12/in-2014-a-study-claimed-high-heels-made-women-more-attractive-now-its-been-retracted/,Research Article;,10/11/2019 0:00,10.1007/s10508-019-01558-0,31605267.0,11/19/2014 0:00,10.1007/s10508-014-0422-z,25408499.0,Retraction,+Error in Analyses;+Error in Methods;+Investigation by Company/Institution;+Unreliable Results;,No,
21374,A class of degenerate elliptic equations with nonlinear boundary conditions,(PHY) Mathematics;,"College of Mathematics and Econometrics, Hunan University, Changsha 410082, PRC; Department of Mathematics, University of Texas at San Antonio, TX78249, USA;",Canadian Journal of Mathematics,Cambridge University Press,China;United States,Zhuoran Du;Yanqin Fang;Changfeng Gui,,Research Article;,2/14/2017 0:00,10.4153/S0008439519000109,0.0,6/27/2016 0:00,10.4153/CJM-2016-017-x,0.0,Retraction,+Error in Analyses;,No,Article Published in Canadian Journal of Mathematics and the notice was published in the Canadian Mathematical Bulletin;
21365,A Group of 500 Women Whose Health May Depart Notably From the Norm: Protocol for a Cross-Sectional Survey,(HSC) Medicine - Alternative;,"School of Public Health, Faculty of Medicine, University of Queensland, Goonellabah, Australia; Faculty of Medicine, Health and Life Sciences, Queen's University Belfast, Antrim, Ireland; Light Education Training Ltd, London, United Kingdom; The Leaders Leader, Greater London, United Kingdom;",JMIR Research Protocols,JMIR Publications,Australia;Ireland;United Kingdom,Christoph Schnelle;Eunice J Minford;Vanessa McHardy;Jane Keep,http://retractionwatch.com/2018/04/19/research-problems-at-australian-university-hit-the-news/,Research Article;,9/23/2019 0:00,10.2196/16313,31586369.0,11/23/2017 0:00,10.2196/resprot.7993,29170148.0,Correction,+Conflict of Interest;+Error in Analyses;+Error in Results and/or Conclusions;+Upgrade/Update of Prior Notice;,No,
21358,Effect of a Program Combining Transitional Care and Long-term Self-management Support on Outcomes of Hospitalized Patients With Chronic Obstructive Pulmonary Disease A Randomized Clinical Trial,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Pulmonology;(HSC) Public Health and Safety;,"Armstrong Institute for Patient Safety and Quality, Johns Hopkins School of Medicine, Baltimore, Maryland; Division of General Internal Medicine, Department of Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland; Department of Health, Behavior, and Society, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland; Welch Center for Prevention, Epidemiology, and Clinical Research, Johns Hopkins University, Baltimore, Maryland; Department of Health Policy and Management, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland; Department of Anesthesiology and Critical Care Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland; Division of Health Sciences Informatics, Johns Hopkins School of Medicine, Baltimore, Maryland; Malone Center for Engineering in Healthcare, Whiting School of Engineering, Johns Hopkins University, Baltimore, Maryland; Pulmonary and Critical Care Medicine, Johns Hopkins School of Medicine, Baltimore, Maryland; Johns Hopkins Bayview Medical Center, Baltimore, Maryland; Johns Hopkins Biostatistics Center, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland; Health Policy Research Group, University of Oregon, Eugene;",JAMA: Journal of the American Medical Association,American Medical Association,United States,Hanan Aboumatar;Mohammad Naqibuddin;Suna Chung;Hina Chaudhry;Samuel W Kim;Jamia Saunders;Lee Bone;Ayse P Gurses;Amy Knowlton;Peter Provonost;Nirupama Putcha;Cynthia Rand;Debra Roter;Carol Sylvester;Carol Thompson;Jennifer L Wolff;Judith Hibbard;Robert A Wise,,Research Article;,10/8/2019 0:00,10.1001/jama.2019.11954,31593277.0,11/12/2018 0:00,10.1001/jama.2018.17933,30419103.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,see also: https://jamanetwork.com/journals/jama/article-abstract/2752467
21353,Identifying Asphalt Pavement Distress Using UAV LiDAR Point Cloud Data and Random Forest Classification,(B/T) Computer Science;(PHY) Engineering - Structural;,"Institute of Remote Sensing and Geographic Information System, Peking University, Beijing 100871, China; College of Engineering, Peking University, Beijing 100871, China; Department of Geography and Geographic Information Science, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA; Department of Human Geography and Spatial Planning, Utrecht University, 3584 CB Utrecht, The Netherlands; Zhengzhou Institute of Surveying and Mapping, Zhengzhou 450001, China;",ISPRS International Journal of Geo-Information,MDPI,China;Netherlands;United States,Zhiqiang Li;Chenqi Cheng;Mei Po Kwan;Xiaochong Tong;Shaohong Tian,,Research Article;,9/11/2019 0:00,10.3390/ijgi8090402,0.0,1/16/2019 0:00,10.3390/ijgi8010039,0.0,Retraction,+Copyright Claims;+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;+Lack of Approval from Third Party;,No,
21335,miR-140-5p Alleviates The Aggressive Progression Of Wilms’ Tumor Through Directly Targeting TGFBR I Gene,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Oncology;(HSC) Medicine - Urology/Nephrology;,"Department of Pediatrics, Huaihe Hospital of Henan University, Kaifeng, Henan, China; 2Department of Neurology, Henan Kaifeng Children’s Hospital, Kaifeng, Henan, China;",Cancer Management and Research,Taylor and Francis - Dove Press,China,Hailei Wang;Chunyan Lou;Na Ma,,Research Article;,9/23/2019 0:00,10.2147/CMAR.S231533,31576166.0,2/19/2019 0:00,10.2147/CMAR.S177508,30863174.0,Retraction,+Error in Analyses;+Error in Cell Lines/Tissues;+Error in Results and/or Conclusions;,No,
21331,Cardioprotective Effect of Isosorbide Dinitrate Postconditioning Against Rat Myocardial Ischemia-Reperfusion Injury In Vivo,(BLS) Biology - Cellular;(BLS) Toxicology;(HSC) Medicine - Cardiology;,"Department of Emergency Medicine, Qingdao Municipal Hospital Group, Qingdao, Shandong, China;",Medical Science Monitor: International Medical Journal of Experimental and Clinical Research,"International Scientific Information, Inc",China,"Xinwen Zhao;Mengjuan Wang,;Mei Li;Na Wu;Dalin Song",,Research Article;,8/26/2019 0:00,10.12659/MSM.919342,31449500.0,3/2/2019 0:00,10.12659/MSM.912814,30825410.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
21328,Global analysis of streamflow response to forest management,(ENV) Ecology;(ENV) Environmental Sciences;,"Copernicus Institute of Sustainable Development, Utrecht University, Utrecht, The Netherlands; Global Institute for Water Security, School of Environment and Sustainability, University of Saskatchewan, Saskatoon, Canada; School of Resources and Environmental Engineering, Ludong University, Yantai, China; School of Geography, Earth and Environmental Sciences, University of Birmingham, Birmingham, UK;",Nature,Springer - Nature Publishing Group,Canada;China;Netherlands;United Kingdom,Jaivime Evaristo;Jeffrey J McDonnell,http://retractionwatch.com/2020/02/18/authors-retract-nature-paper-on-dramatic-increases-in-streamflow-from-deforestation/#more-118939,Research Article;,9/30/2019 0:00,10.1038/s41586-019-1586-4,31570882.0,6/17/2019 0:00,10.1038/s41586-019-1306-0,31209303.0,Expression of concern,+Concerns/Issues About Data;+Error in Analyses;+Updated to Retraction;,No,
21326,The efficacy and safety of besifloxacin for acute bacterial conjunctivitis: a Meta-analysis,(HSC) Medicine - Infectious Disease;(HSC) Medicine - Ophthalmology;(HSC) Medicine - Pharmacology;,"Changzhi Medical College, Changzhi 046000, Shanxi Province, China; Shaanxi Ophthalmic Medical Center, Xi'an No.4 Hospital, Affiliated Guangren Hospital, School of Medicine, Xi'an Jiaotong University, Xi'an 710004, Shaanxi Province, China; Heping Hospital Affiliated to Changzhi Medical College, Changzhi 046000, Shanxi Province, China;",International Journal of Ophthalmology,IJO Press: Press of International Journal of Ophthalmology,China,Jun Jie Wang;Xin Yi Gao;Hong Zhou Li;Shan Shuang Du,,Meta-Analysis;,9/18/2019 0:00,unavailable,31544033.0,6/18/2019 0:00,10.18240/ijo.2019.06.24,31236364.0,Retraction,+Error in Analyses;,No,
21323,"Are over-the-counter fish oil supplements safe, effective and accurate with labelling? Analysis of 10 New Zealand fish oil supplements",(BLS) Toxicology;(HSC) Medicine - Pharmacology;,"Department of Psychology, University of Canterbury, Christchurch; Ministry of Education, Christchurch; Department of Chemistry, University of Canterbury, Christchurch;",The New Zealand Medical Journal,New Zealand Medical Association,New Zealand,Julia J Rucklidge;Shelby Hantz;Ian C Shaw,,Research Article;,9/25/2019 0:00,unavailable,32994616.0,9/20/2019 0:00,unavailable,31563928.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;,No,Article links to PMID=32994616 under heading 'Corrected and republished in.'
21320,The identity of Catholic schools as seen by teachers in Catholic schools in Queensland,(HUM) Religion;,"School of Education, Australian Catholic University, Brisbane, Australia; School of Psychology, Griffith University, Queensland, Australia;",International Studies in Catholic Education,Taylor and Francis,Australia,Jim Gleeson;John O’Gorman;Maureen O’Neill,,Research Article;,9/30/2019 0:00,10.1080/19422539.2019.1649935,0.0,2/23/2018 0:00,10.1080/19422539.2018.1418946,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
21319,Co-fruiting plant species share similar fruit and see traits while phylogenetic patterns vary through time,(BLS) Genetics;(BLS) Plant Biology/Botany;,"Department of Biosciences, Rice University, 6100 Main St., Houston, TX 77005, USA; Centre ValBio, BP 33,Ranomafana, 312 Ifanadiana, Madagascar;",Journal of Ecology,Wiley,Madagascar;United States,Onja H Razafindratsima;Amy E Dunham,,Research Article;,10/1/2019 0:00,10.1111/1365-2745.13290,0.0,7/26/2016 0:00,10.1111/1365-2745.12645,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
21317,Determining the Sites of Neural Adaptations to Resistance Training: A Systematic Review and Meta-Analysis,(HSC) Medicine - Neurology;,"Department of Neurology, Institute of Neurosciences, Kolkata, India; Department of Physiotherapy, School of Primary and Allied Health Care, Faculty of Medicine, Nursing and Health Science, Monash University, Frankston, Australia; Faculty of Health and Life Sciences, Northumbria University, Newcastle-upon-Tyne, UK; Water Research Group, School of Environmental Sciences and Development, Northwest University, Potchefstroom, South Africa;",Sports Medicine,Springer,Australia;India;South Africa;United Kingdom,Ummatul Siddique;Simin Rahman;Ashlyn K Frazer;Glyn Howatson;Dawson J Kidgell,,Meta-Analysis;,7/29/2019 0:00,10.1007/s40279-019-01152-3,31359349.0,7/29/2019 0:00,10.1007/s40279-019-01152-3,31359349.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;,No,
21314,Comparison of clinical outcomes between intravascular optical coherence tomography-guided and angiography-guided stent implantation,(HSC) Medicine - Cardiovascular;(HSC) Medicine - Surgery;(HSC) Radiology/Imaging;,"Department of Cardiovascular Medicine, The Second Affiliated Hospital of Nanchang University; Department of Cardiology, Jiangxi Provincial Corps Hospital of PAPF, Nanchang, Jiangxi, China.;",Medicine,Wolters Kluwer,China,Yu Jiang;Li Peng He;Ren Gong;Guang Tao Lei;Yan Qing Wu,,Meta-Analysis;,9/1/2019 0:00,10.1097/MD.0000000000017379,31568021.0,2/1/2019 0:00,10.1097/MD.0000000000014300,30732146.0,Retraction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,No,
21291,Chemoenzymatic Method for Enantioselective Synthesis of (R)-2-Phenylglycine and (R)-2-Phenylglycine Amide from Benzaldehyde and KCN Using Difference of Enzyme Affinity to the Enantiomers,(PHY) Chemistry;,"Biotechnology Research Center and Department of Biotechnology Toyama, Prefectural University, Imizu 939-0398 (Japan); Asano Active Enzyme Molucule Project, ERATOJST, Imizu 939-0398 (Japan);",CHEMCATCHEM,Wiley,Japan,Nobuhiro Kawahara;Yasuhisa Asano,,Research Article;,8/29/2019 0:00,10.1002/cctc.201901374,0.0,9/15/2018 0:00,10.1002/cctc.201801254,0.0,Retraction,+Error in Analyses;+Error in Methods;+Results Not Reproducible;,No,
21286,Quantification of ocean heat uptake from changes in atmospheric O2 and CO2 composition,(ENV) Climate Change;(ENV) Ground/Surface Water;,"Department of Geosciences and Princeton Environmental Institute, Princeton University, Princeton, NJ, USA; Scripps Institution of Oceanography, University of California San Diego, La Jolla, CA, USA; Department of Environmental Science and Engineering, Fudan University, Shanghai, China; LMD/IPSL, ENS, PSL Research University, École Polytechnique, Sorbonne Université, CNRS, Paris, France; National Center for Atmospheric Research, Boulder, CO, USA; NOAA, Geophysical Fluid Dynamics Laboratory, Princeton, NJ, USA; GEOMAR Helmholtz Centre for Ocean Research Kiel, Kiel, Germany;",Nature,Springer - Nature Publishing Group,China;France;Germany;United States,L Resplandy;R F Keeling;Y Eddebbar;M K Brooks;R Wang;L Bopp;M C Long;J P Dunne;W Koeve;A Oschlies,http://retractionwatch.com/2019/09/25/nature-paper-on-ocean-warming-retracted/,Research Article;,11/19/2018 0:00,10.1038/s41586-018-0651-8,0.0,10/31/2018 0:00,10.1038/s41586-018-0651-8,30382201.0,Expression of concern,+Error in Analyses;+Updated to Retraction;,No,
21285,Quantification of ocean heat uptake from changes in atmospheric O2 and CO2 composition,(ENV) Climate Change;(ENV) Ground/Surface Water;,"Department of Geosciences and Princeton Environmental Institute, Princeton University, Princeton, NJ, USA; Scripps Institution of Oceanography, University of California San Diego, La Jolla, CA, USA; Department of Environmental Science and Engineering, Fudan University, Shanghai, China; LMD/IPSL, ENS, PSL Research University, École Polytechnique, Sorbonne Université, CNRS, Paris, France; National Center for Atmospheric Research, Boulder, CO, USA; NOAA, Geophysical Fluid Dynamics Laboratory, Princeton, NJ, USA; GEOMAR Helmholtz Centre for Ocean Research Kiel, Kiel, Germany;",Nature,Springer - Nature Publishing Group,China;France;Germany;United States,L Resplandy;R F Keeling;Y Eddebbar;M K Brooks;R Wang;L Bopp;M C Long;J P Dunne;W Koeve;A Oschlies,http://retractionwatch.com/2019/09/25/nature-paper-on-ocean-warming-retracted/,Research Article;,9/25/2019 0:00,10.1038/s41586-019-1585-5,31554976.0,10/31/2018 0:00,10.1038/s41586-018-0651-8,30382201.0,Retraction,+Error in Analyses;+Upgrade/Update of Prior Notice;,No,
21264,The Riemann Hypothesis Holds True: A Rigorous Proof with Mean Formula and Extremum Principle,(PHY) Mathematics;,"Research Institute for ESMD Method and Its Applications, College of Science, Qingdao University of Technology, Qingdao, China",Applied Mathematics,Scientific Research Publishing (SCIRP),China,Junliang Wang,,Research Article;,9/5/2019 0:00,10.4236/am.2019.108049,0.0,8/22/2019 0:00,10.4236/am.2019.108049,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
21263,Colossal perpendicular magnetic anisotropy at MgO/Co/capping-layer structure,(PHY) Chemistry;(PHY) Physics;,"Department of Physics, University of Sargodha, Sargodha Campus, 40100 Sargodha, Pakistan;",Applied Surface Science,Elsevier,Pakistan,Safdar Nazir,,Research Article;,7/1/2019 0:00,10.1016/j.apsusc.2019.03.141,0.0,3/20/2019 0:00,10.1016/j.apsusc.2019.03.141,0.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Results and/or Conclusions;,No,"date of retraction unknown, html page overwrite, date estimated from notifications; separate notice published 2/11/20"
21244,The seasonal reproduction number of dengue fever: impacts of climate on transmission,(ENV) Climatology;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Infectious Disease;,"Department of Mathematics, Faculty of Science, Silpakorn University, Thailand;",PeerJ,PeerJ,Thailand,Sittisede Polwiang,,Research Article;,10/4/2016 0:00,10.7717/peerj.1069/retraction,28149673.0,7/9/2015 0:00,10.7717/peerj.1069,26213648.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
21234,The mechanism and experimental study on the interference of high voltage lines to navigation system,(PHY) Engineering - Electrical;,"ZNDY, School of Mechanical Engineering, Nanjing University of Science and Technology, Nanjing 210094,China; An Hui Special Equipment Inspection Institute, Hefei 230000,China;",Concurrency and Computation: Practice and Experience,Wiley,China,Linjing Fan;Xuchao Pan;Zhengxiang Huang;Xudong Zu,,Research Article;,9/11/2019 0:00,10.1002/cpe.5513,0.0,2/4/2019 0:00,10.1002/cpe.4718,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
21212,ZnO nanoparticles affect intestinal function in an in vitro model,(BLS) Anatomy/Physiology;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Toxicology;(PHY) Nanotechnology;,"Department of Biomedical Engineering, Binghamton University, Binghamton, USA; Plant, Soil and Nutrition Laboratory, Agricultural Research Services, U.S. Department of Agriculture, Ithaca, USA;",Food & Function,Royal Society of Chemistry (RSC),United States,Fabiola Moreno-Olivas;Elad Tako;Gretchen J Mahler,http://retractionwatch.com/2018/04/20/that-study-reporting-worrisome-levels-of-zinc-in-tuna-its-being-retracted/,Research Article;,4/24/2018 0:00,10.1039/C8FO90013B,29687814.0,3/1/2018 0:00,10.1039/c7fo02038d,29493670.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;+Upgrade/Update of Prior Notice;,No,
21196,Anti-angiogenic effect of Interleukin-26 in oxygen-induced retinopathy mice via inhibiting NFATc1-VEGF pathway,(BLS) Biochemistry;(BLS) Biology - Cellular;(HSC) Medicine - Ophthalmology;,"Department of Ophthalmology, Jinhua Municipal Central Hospital, Jinhua, Zhejiang, 321000, China;",Biochemical and Biophysical Research Communications (BBRC),Elsevier,China,Jing Bao;Zhigang Lv;Saibin Wang,,Research Article;,9/9/2019 0:00,10.1016/j.bbrc.2019.08.156,31514802.0,4/4/2018 0:00,10.1016/j.bbrc.2018.04.004,29621550.0,Retraction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,No,
