Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
25784,Fetal Safety of Dydrogesterone Exposure in the First Trimester of Pregnancy,(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Pharmacology;,"Adelson Faculty of Medicine, Ariel University, Ariel, Israel; Motherisk Israel Program, Zerifin, Israel; Kahn-Sagol-Maccabi Institute for Research and Innovation, Tel Aviv, Israel;",Clinical Drug Investigation,Springer,Israel,Gideon Koren;Daniella Gilboa;Rachel Katz,http://retractionwatch.com/?s=gideon+koren,Research Article;,2/15/2021 0:00,10.1007/s40261-019-00862-w,0.0,10/3/2019 0:00,10.1007/s40261-019-00862-w,31583604.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;+Unreliable Results;+Upgrade/Update of Prior Notice;,No,date of retraction unknown; estimated from notification; notice overwritten original article HTML page;
25782,Effects of cartoon violence on aggressive thoughts and aggressive behaviors,(SOC) Psychology;(SOC) Sociology;(SOC) Sports and Recreation;,"Center for Studies of Education and Psychology of Minorities in Southwest China, Southwest University, Chongqing, China; Faculty of Education, Southwest University, Chongqing, China; Faculty of Psychology, Philipps-University Marburg, Marburg, Germany; Department of Psychology, Southwest University, Chongqing, China; College of Education, Guizhou Normal University, Guiyang, China; Department of Psychology, University of Florida, Gainesville, Florida;",Aggressive Behavior,Wiley,China;Germany;United States,Qian Zhang;Yi CAo;Jing Ya Gao;Xiong Yang;Detlef H Rost;Gang Cheng;Zhaojun Teng;Dorothy L Espelage,https://retractionwatch.com/2022/02/23/which-takes-longer-to-produce-an-infant-who-can-sit-on-his-own-or-a-retraction/,Clinical Study;,1/9/2021 0:00,10.1002/ab.21946,33822404.0,4/8/2019 0:00,10.1002/ab.21836,30957878.0,Correction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Text;+Updated to Retraction;,No,
25648,Obesity and mortality of COVID-19. Meta-analysis,(HSC) Medicine - General;(HSC) Medicine - Infectious Disease;,"Doncaster and Bassetlaw Teaching Hospitals, Doncaster, UK, Honorary Lecturer at Sheffield University, Sheffield, UK; Bariatric Unit, Department of General Surgery, Sunderland Royal Hospital, Sunderland, UK; Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, 1277 Jiefang Avenue, Wuhan, Hubei Province, China; The First Affiliated Hospital of Jinan University, 613 Huangpu Avenue West, Guangzhou, Guangdong Province, China; Bariatric Unit, Princess Royal University Hospital, King's College Hospitals NHS Foundation Trust, London, UK;",Obesity Research & Clinical Practice,Elsevier,China;United Kingdom,Abdulzahra Hussain;Kamal Mahawar;Zefeng Xia;Wah Yang;Shamsi El-Hasani,http://retractionwatch.com/retracted-coronavirus-covid-19-papers/,Meta-Analysis;,2/6/2021 0:00,10.1016/j.orcp.2020.12.008,33563391.0,7/9/2020 0:00,10.1016/j.orcp.2020.07.002,32660813.0,Retraction,+Error in Analyses;+Error in Methods;,No,
25643,Design and Workspace Analysis of a Parallel Ankle Rehabilitation Robot (PARR),(B/T) Computer Science;(HSC) Medicine - Orthopedics;(HSC) Medicine - Sports;(PHY) Engineering - Mechanical;,"College of Mechanical Engineering and Applied Electronics Technology, Beijing University of Technology, Beijing, China; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Department of Gynaecology and Obstetrics, China-Janpan Friendship Hospital, Beijing, China;",Journal of Healthcare Engineering,Hindawi,China,Leiyu Zhang;Jianfeng Li;Mingjie Dong;Bin Fang;Ying Cui;Shiping Zuo;Kai Zhang,,Research Article;,1/30/2021 0:00,10.1155/2021/7345780,33564389.0,3/14/2019 0:00,10.1155/2019/4164790,31001407.0,Retraction,+Error in Analyses;+Unreliable Data;+Unreliable Results;,No,
25640,Ectopic Pregnancy-Derived Human Trophoblastic Stem Cells Regenerate Dopaminergic Nigrostriatal Pathway to Treat Parkinsonian Rats,(BLS) Biology - Cellular;(BLS) Neuroscience;,"Department of Obstetrics and Gynecology and Center of Excellence for Environmental Medicine, Kaohsiung Medical University Hospital, Kaohsiung, Taiwan; Graduate Institute of Medicine, Kaohsiung Medical University College of Medicine, Kaohsiung, Taiwan; Institute of Biomedical Engineering, National Cheng Kung University, Tainan, Taiwan; Department of Neurology, National Taiwan University Hospital, Taipei, Taiwan; Department of Life Science, National Taiwan Normal University, Taipei, Taiwan;",PLoS One,PLoS,Taiwan,Tony Tng Yin Lee;Cheng Fang Tsai;Tsung Hsun Hsieh;Jia Jin Jason Chen;Yu Chih Wang;Mi Chun Kao;Ruey Meei Wu;Sher Singh;Eing Mei Tsai;Jua Nan Lee,,Research Article;,2/11/2021 0:00,10.1371/journal.pone.0247151,33571322.0,12/21/2012 0:00,10.1371/journal.pone.0052491,23285066.0,Retraction,+Bias Issues or Lack of Balance;+Conflict of Interest;+Duplication of Image;+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;+Original Data not Provided;+Unreliable Data;+Unreliable Results;,No,
25559,The Arctic charr (Salvelinus alpinus) genome and transcriptome assembly,(BLS) Genetics;(BLS) Zoology;,"Fisheries and Oceans Canada, Centre for Aquaculture and Environmental Research, West Vancouver, British Columbia, Canada; University of Victoria, Department of Biology, Victoria, British Columbia, Canada; Simon Fraser University, Molecular Biology and Biochemistry, Burnaby, British Columbia, Canada; University of Guelph, Department of Integrative Biology, Guelph, Ontario, Canada; Icy Waters Ltd, Whitehorse, Yukon, Canada;",PLoS One,PLoS,Canada,Kris A Christensen;Eric B Rondeau;David R Minkley;Jong S Leong;Cameron M Nugent;Roy G Danzmann;Moira M Ferguson;Agnieszka Stadnik;Robert H Devlin;Robin Muzzerall;Michael Edwards;William S Davidson;Ben F Koop,http://retractionwatch.com/2021/02/15/the-one-that-got-away-researchers-retract-fish-genome-paper-after-species-mix-up/,Research Article;,2/9/2021 0:00,10.1371/journal.pone.0204076,33561157.0,9/13/2018 0:00,10.1371/journal.pone.0247083,30212580.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
25527,Achievement of Gradual Conductance Characteristics Based on Interfacial Phase-Change Memory for Artificial Synapse Applications,(PHY) Engineering - Electrical;(PHY) Physics;,"Department of Electronic Engineering, Hanyang University, Seoul 04763, Korea; Department of Nanoscale Semiconductor Engineering, Hanyang University, Seoul 04763, Korea; Department of Electronics Engineering, Korea National University of Transportation, 50 Daehak-ro, Chungju-si, Chungbuk 380-702, Korea;",Electronics,MDPI,South Korea,Shinyoung Kang;Juyoung Lee;Myounggon Kang;Yunheub Song,,Research Article;,2/8/2021 0:00,10.3390/electronics10040408,0.0,8/7/2020 0:00,10.3390/electronics9081268,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Lack of Approval from Company/Institution;,No,
25495,Effects of Transcranial Direct Current Stimulation over Left Dorsolateral pFC on the Attentional Blink Depend on Individual Baseline Performance,(BLS) Neuroscience;(HSC) Medicine - Neurology;,Ghent University; University of Amsterdam; Vrije Universiteit Amsterdam;,Journal of Cognitive Neuroscience,MIT Press,Belgium;Netherlands,Raquel E London;Haleen A Slagter,http://retractionwatch.com/2021/02/08/why-good-phd-students-are-worth-gold-a-grad-student-finds-an-error/,Research Article;,2/5/2021 0:00,10.1162/jocn_x_01680,33544057.0,8/18/2015 0:00,10.1162/jocn_a_00867,26284996.0,Retraction,+Doing the Right Thing;+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;+Retract and Replace;,Yes,see https://www.mitpressjournals.org/doi/abs/10.1162/jocn_a_01679;
25494,Derivative with two fractional orders: A new avenue of investigation toward revolution in fractional calculus,(PHY) Mathematics;,"Institute for Groundwater studies, Faculty of Natural and Agricultural Sciences, University of the Free State, 9300, Bloemfontein, South Africa;",European Physical Journal Plus,Springer,South Africa,Abdon Atangana,http://retractionwatch.com/2021/02/03/mathematician-ranked-as-clarivate-highly-cited-researcher-has-third-paper-retracted/,Research Article;,1/18/2021 0:00,10.1140/epjp/s13360-020-00965-w,0.0,10/24/2016 0:00,10.1140/epjp/i2016-16373-2,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;,No,see also: https://pubpeer.com/publications/B407AFE30CFC7A36FF6240FE344F8E;
25492,New numerical method for ordinary differential equations: Newton polynomial,(PHY) Mathematics;,"Institute for Groundwater Studies, Faculty of Natural and Agricultural Sciences, University of the Free State, South Africa; Department of Medical Research, China Medical University Hospital, China Medical University, Taichung, Taiwan; Siirt University, Department of Mathematics Education, Faculty of Education, Turkey;",Journal of Computational and Applied Mathematics,Elsevier,Saudi Arabia;Taiwan;Turkey,Abdon Atangana;Seda İğret Araz,http://retractionwatch.com/2021/02/03/mathematician-ranked-as-clarivate-highly-cited-researcher-has-third-paper-retracted/,Research Article;,12/3/2020 0:00,10.1016/j.cam.2021.113546,0.0,11/18/2019 0:00,10.1016/j.cam.2019.112622,0.0,Retraction,+Error in Analyses;+Error in Methods;+Unreliable Results;+Upgrade/Update of Prior Notice;,No,"date of retraction unknown, html page overwrite, estimated from notifications; see also: https://pubpeer.com/publications/981330FAB394C8D398600C2C677BAA; separate notice published 4/13/2021;"
25435,"Long non-coding RNA KCNQ1OT1 regulates cell proliferation, apoptosis and chemo-sensitivity through modulating the miR-186-5p/NCAM1 axis in acute myeloid leukemia cells",(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Hematology, Zhoukou Central Hospital, No. 26, Renmin East Road, Zhoukou, Zhengzhou, China;",RSC Advances,Royal Society of Chemistry (RSC),China,Jing Dai;Kai Wang;Tao Liu;Qiong Wang;Yingxu Pang,,Research Article;,1/22/2021 0:00,10.1039/D1RA90012A,0.0,11/7/2019 0:00,10.1039/C9RA06378A,0.0,Retraction,+Concerns/Issues About Data;+Concerns/Issues About Image;+Duplication of Image;+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,No,see also: https://blogs.rsc.org/ra/2021/01/21/rsc-paper-mill-retractions/?doing_wp_cron=1611230128.9542400836944580078125
25422,Effect of wheat bran sourdough with exopolysaccharide producing Lactobacillus plantarum (NR_104573.1) on quality of pan bread during shelf life,(BLS) Microbiology;(ENV) Food Science;,"Department of Food Biotechnology, Research Institute of Food Science and Technology (RIFST), Mashhad, Iran; Faculty of BioScience and Technology for Food, Agriculture and Environment, University of Teramo (TE), Italy;",LWT- Food Science and Technology,Elsevier,Iran;Italy,Abbas Abedfar;Marzieh Hosseininezhad;Aldo Corsetti,,Research Article;,2/3/2021 0:00,10.1016/j.lwt.2021.110972,0.0,5/7/2019 0:00,10.1016/j.lwt.2019.05.025,0.0,Retraction,+Concerns/Issues About Data;+Concerns/Issues About Image;+Error in Analyses;+Error in Data;+Error in Methods;+Unreliable Results;,No,
25419,Prevalence and predictors of timely initiation of breastfeeding in Ghana: an analysis of 2017-2018 multiple indicator cluster survey,(HSC) Medicine - Obstetrics/Gynecology;(HSC) Nutrition;(HSC) Public Health and Safety;,"Ghana Health Service, Talensi District Hospital, Tongo, Ghana; Ghana Health Service, Nabdam District Health Directorate, Nangodi, Ghana;",International Breastfeeding Journal,Springer - Biomed Central (BMC),Ghana,Paschal Awingura Apanga;Maxwell Tii Kumbeni,,Research Article;,2/4/2021 0:00,10.1186/s13006-021-00362-8,33541363.0,11/3/2020 0:00,10.1186/s13006-020-00335-3,33143742.0,Retraction,+Error in Analyses;+Retract and Replace;,No,
25342,Exposure Assessment for Roller Compacted Concrete Dam Construction Integrated Real-Time Location Information,(PHY) Engineering - Structural;,"College of Hydraulic & Environmental Engineering, China Three Gorges University, Yichang, 443002, China; Hubei Key Laboratory of Construction and Management in Hydropower Engineering, China Three Gorges University, Yichang, 443002, China;",KSCE Journal of Civil Engineering,Springer,China,Xiazhong Zheng;Jiali Zhou;Guoliang Chen;Shu Chen,,Research Article;,2/1/2021 0:00,10.1007/s12205-020-7163-4,0.0,1/31/2020 0:00,10.1007/s12205-020-1163-2,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
25341,Study of strain-driven martensitic phase transformation rate via data-driven approach,(PHY) Physics;,"Department of Mechanical and Aerospace Engineering, The Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong; HKUST Jockey Club Institute for Advanced Study, The Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong;",Physics Letters A,Springer,Hong Kong,Zhuohui Zeng;Wei Guo;Gangpeng Wu;Zeyuan Zhu;Chenbo Zhang,,Research Article;,12/11/2020 0:00,10.1016/j.physleta.2020.127092,0.0,7/15/2020 0:00,10.1016/j.physleta.2020.126735,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,No,
25309,A novel imprecise reliability prediction method for incomplete lifetime data based on two-parameter Weibull distribution,(PHY) Engineering - Mechanical;(PHY) Statistics;,"School of Mechanical and Electrical Engineering, University of Electronic Science and Technology of China, Chengdu, P.R. China;","Proceedings of the Institution of Mechanical Engineers, Part O: Journal of Risk and Reliability",SAGE Publications,China,Bi Liu;Yunlong Teng;Qi Huang,,Research Article;,11/18/2020 0:00,10.1177/1748006X20961662,0.0,9/25/2018 0:00,10.1177/1748006X18799014,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;+Bias Issues or Lack of Balance;,No,
25297,A landscape of circulating long non-coding RNA (IncRNA) expression profile and the predictive value of candidate IncRNAs for disease risk of knee osteoarthritis,(BLS) Genetics;(HSC) Medicine - Orthopedics;,"The Fourth Department of Orthopedics, Cangzhou People's Hospital, Cangzhou, China; The Graduate School of Chengde Medical University, Chengde, China;",Journal of Clinical Laboratory Analysis,Wiley,China,Xuanyi Liu;Mian Li;Bingyao Zhang;Ning Zhang;Qng Feng,,Research Article;,12/15/2020 0:00,10.1002/jcla.23659,33511715.0,6/17/2020 0:00,10.1002/jcla.23423,32557900.0,Retraction,+Error in Analyses;+Unreliable Results;,No,
25230,Simulate oil spill weathering with system dynamic model,(ENV) Environmental Sciences;,"School of Economics and Management, University of Chinese Academy of Sciences, Beijing, 100049, China;",Frontiers of Engineering Management,Springer,China,Aihaiti Kasimu;Junran Dong;Yuan Bian;Desheng Wu,,Research Article;,12/8/2020 0:00,10.1007/s42524-020-0120-6,0.0,1/2/2020 0:00,10.1007/s42524-019-0060-1,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
25183,Facile design of an ultra-thin broadband metamaterial absorber for C-band applications,(PHY) Materials Science;,"School of Engineering and Technology, Vinh University, 182 Le Duan, Vinh City, Vietnam; NTT Hi-Tech Institute, Nguyen Tat Thanh University, Ho Chi Minh City, Vietnam;",Scientific Reports,Springer - Nature Publishing Group,Vietnam,Nguyen Thi Quynh Hoa;Tran Sy Tuan;Lam Trung Hieu;Bach Long Giang,,Research Article;,1/19/2021 0:00,10.1038/s41598-021-81808-1,33469063.0,1/24/2019 0:00,10.1038/s41598-018-36453-6,30679476.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
25169,Oleuropein inhibits esophageal cancer through hypoxic suppression of BTG3 mRNA,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Toxicology;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;,"Department of Traditional Chinese and Western Oncology, the First Affiliated Hospital of Anhui Medical University, No 120 Wanshui Road, High-tech Zone, Hefei 230088, Anhui, China;",Food & Function,Royal Society of Chemistry (RSC),China,Fengli Zhang;Mei Zhang,,Research Article;,1/26/2021 0:00,10.1039/d1fo90004h,33498076.0,2/20/2019 0:00,10.1039/c8fo02223b,30702111.0,Retraction,+Concerns/Issues About Data;+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,No,see also: https://blogs.rsc.org/ra/2021/01/21/rsc-paper-mill-retractions/?doing_wp_cron=1611230128.9542400836944580078125
25085,"School social bonds, school climate, and school misbehavior: A multilevel analysis",(SOC) Education;(SOC) Psychology;(SOC) Sociology;,"Georgia State University, USA;",Justice Quarterly,Taylor and Francis,United States,Eric A Stewart,http://retractionwatch.com/2020/06/09/criminology-researcher-to-lose-sixth-paper/;https://retractionwatch.com/2023/07/20/florida-university-fires-criminology-professor-blemished-by-retractions/,Research Article;,1/21/2021 0:00,10.1080/07418825.2020.1781396,0.0,8/19/2006 0:00,10.1080/07418820300095621,0.0,Retraction,+Concerns/Issues About Data;+Error in Analyses;+Error in Data;+Investigation by Journal/Publisher;+Unreliable Results;,No,
