Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
15637,The Role of Champions in the External Commercialization of Knowledge,(B/T) Business - Management;,"WHU—OttoBeisheim School of Management, Burgplatz 2; D-56179 Vallendar,Germany;",The Journal of Product Innovation Management,Wiley,Germany,Ulrich Lichtenthaler,http://retractionwatch.com/2014/04/07/19655/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/,Research Article;,3/14/2014 0:00,10.1111/jpim.12162,0.0,5/4/2009 0:00,10.1111/j.1540-5885.2009.00666.x,0.0,Correction,+Error in Analyses;,No,
15633,"Product business, foreign direct investment, and licensing: Examining their relationships in international technology exploitation",(B/T) Business - Economics;(B/T) Business - Marketing;,"WHU – Otto Beisheim School of Management, Technology and Innovation Management, Burgplatz 2, D-56179 Vallendar, Germany;",Journal of World Business,Elsevier,Germany,ulrich Lichtenthaler,http://retractionwatch.com/2012/08/23/retraction-number-five-for-management-professor-ulrich-lichtenthaler/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/,Research Article;,9/11/2012 0:00,10.1016/j.jwb.2012.08.001,0.0,3/5/2009 0:00,10.1016/j.jwb.2009.01.003,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Investigation by Journal/Publisher;,No,
15632,Integrated knowledge exploitation: The complementarity of product development and technology licensing,(B/T) Business - Marketing;(B/T) Technology;,"University of Mannheim, Mannheim, Germany; WHU—Otto Beisheim School of Management, Vallendar, Germany;",Strategic Management Journal,Wiley,Germany,Ulrich Lichtenthaler;Holger Ernst,http://retractionwatch.com/2012/08/15/retraction-four-appears-for-management-professor-ulrich-lichtenthaler/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/,Research Article;,9/11/2012 0:00,10.1002/smj.2015,0.0,1/4/2012 0:00,10.1002/smj.1951,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
15631,Determinants of proactive and reactive technology licensing: A contingency perspective,(B/T) Business - Economics;(B/T) Business - Management;,"Department of Technology and Innovation Management, WHU – Otto Beisheim School of Management, Technology and Innovation Management, Burgplatz 2, D-56179 Vallendar, Germany;",Research Policy,Elsevier,Germany,Ulrich Lichtenthaler,http://retractionwatch.com/2012/07/17/three-papers-by-german-management-prof-retracted-for-duplication-statistical-issues/;http://retractionwatch.com/category/by-author/ulrich-lichtenthaler/,Research Article;,7/24/2012 0:00,10.1016/j.respol.2012.07.005,0.0,12/29/2010 0:00,10.1016/j.respol.2009.11.011,0.0,Retraction,+Duplication of Article;+Error in Analyses;+Error in Results and/or Conclusions;+Euphemisms for Duplication;+Investigation by Journal/Publisher;+Objections by Third Party;,No,
15624,Finite Regular Bands Are Finitely Related,(PHY) Mathematics;,"Department of Mathematics and Informatics, University of Novi Sad, Trg Dositeja Obradovica 4, 21101, Novi Sad, Serbia;",Bulletin of the Australian Mathematical Society,Cambridge University Press,Serbia,Igor Dolinka,,Research Article;,3/30/2017 0:00,10.1017/S0004972717000211,0.0,5/15/2012 0:00,10.1017/S0004972712000263,0.0,Retraction,+Error in Analyses;,No,
15582,Do phosphorylcholine-coated and uncoated oxygenators differ in terms of elicitation of cellular immune response during cardiopulmonary bypass surgery,(BLS) Biochemistry;(HSC) Medicine - Cardiology;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Surgery;,"Department of Cardiovascular Surgery, Recep Tayyip Erdogan University Faculty of Medicine, Training and Research Hospital, Rize, Turkey; Department of Cardiovascular Surgery, Yildirim Beyazid University Faculty of Medicine, Atatürk Training and Research Hospital, Ankara, Turkey; Department of Biomedical Engineering, Baskent University, Ankara, Turkey; Department of Immunology, Gulhane Military Medical Academy and School of Medicine, Ankara, Turkey; Department of Anatomy, Hacettepe University Faculty of Medicine, Ankara, Turkey;",Perfusion,SAGE Publications,Turkey,S O Karakisi;A G Kunt;I Cankaya;M Kocakulak;S Bozok;U Musabak;M F Sargon;S Ergene;G Ilhan;H Karamustafa;N Tufekci;E Sener,,Clinical Study;,11/7/2017 0:00,10.1177/0267659117741597,29111885.0,1/6/2015 0:00,10.1177/0267659114567137,25564508.0,Retraction,+Error in Analyses;+Error in Data;+Error in Text;+Unreliable Results;,No,
15466,Expression of FPN and Hepcidin in breast cancer tissues and association of their expression with occurrence of anemia,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Forensic Sciences;,"Department of General Surgery, Zhujiang Hospital, Southern Medical University, Guangzhou 510282, Guangdong Province, China; Department of Breast Surgery, Zhongshan Hospital, Sun Yatsen University, China; Department of Cardiovascular Medicine, Zhongshan Hospital, Sun Yatsen University, China;",International Journal of Clinical and Experimental Pathology,e-Century Publishing Corporation,China,Shihui Ma;Feihai Ling;Yanxiang Sun;Shifeng Chen;Zhou Li,,Research Article;,10/1/2017 0:00,unavailable,0.0,9/9/2016 0:00,unavailable,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Error in Text;,No,
15217,Immune response cytokines as potential biomarkers for DDT induced neurodegeneration,(BLS) Toxicology;(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Geriatric;(HSC) Medicine - Neurology;,"Rutgers School of Public Health, Piscataway, New Jersey",Roczniki Panstwowego Zakladu Higieny (Annals of the National Institute of Hygiene),National Institute of Public Health - National Institute of Hygiene,United States,Hector Maldonado-Perez;Judith Graber;Mark Robson,http://retractionwatch.com/2017/11/17/caught-notice-profoundly-sorry-researcher-retracts-alzheimers-ddt-paper/,Meta-Analysis;Research Article;,9/1/2017 0:00,unavailable,29090567.0,4/1/2017 0:00,unavailable,28646838.0,Retraction,+Error in Analyses;+Error in Data;+Removed;,No,
14637,Methotrexate in the treatment of symptomatic knee osteoarthritis: randomised placebo-controlled trial,(HSC) Medicine - Orthopedics;,"Rheumatology Department, University of Alexandria, Alexandria, Egypt; Alexandria Regional Centre for Women's Health and Development, Alexandria, Egypt; Internal Medicine Department, Geriatric Unit, University of Alexandria, Alexandria, Egypt; Orthopaedics Department, University of Alexandria, Alexandria, Egypt;",Annals of the Rheumatic Diseases,BMJ Publishing,Egypt,Anna Abou-Raya;Suzan Abou-Raya;Tarek Khadrawe,http://retractionwatch.com/2016/07/21/against-authors-wishes-journal-pulls-study-with-errors-statistical-mistake/,Retracted Article;,7/8/2016 0:00,10.1136/annrheumdis-2013-204856ret,27402611.0,3/27/2014 0:00,10.1136/annrheumdis-2013-204856,24675098.0,Retraction,+Concerns/Issues About Data;+Error in Analyses;+Error in Data;+Investigation by Company/Institution;+Objections by Author(s);+Upgrade/Update of Prior Notice;,No,
14503,"An Expeditious Route to Both Enantiomers of All Carbon Quaternary Stereocenters at C-3 Carbon of Lactams via [3,3]- Sigmatropic Rearrangement: Total Synthesis of (-)-Physostigmine",(PHY) Chemistry;,"Molecular Synthesis and Drug Discovery Laboratory, Centre of Biomedical Research, SGPGIMS Campus, Lucknow-226014, India;",Organic Letters,American Chemical Society (ACS),India,Ganesh Pandey;Jagadish Khamrai;Akash Mishra,,Research Article;,10/27/2017 0:00,10.1021/acs.orglett.7b03188,0.0,2/11/2015 0:00,10.1021/ol503766y,25671392.0,Retraction,+Error in Analyses;,No,
13576,Remote sensing of formaldehyde fumes in indoor environments,(B/T) Technology;(ENV) Environmental Sciences;(HSC) Public Health and Safety;,"Polytechnic University of Milan, Italy;",Analytical Methods,Royal Society of Chemistry (RSC),Italy,Gleb Zilberstein;Roman Zilberstein;Uriel Maor;Emmanuil Baskin;Shoumo Zhang;Pier Giorgio Righetti,http://retractionwatch.com/2016/07/14/study-warning-of-toxic-leaks-from-damien-hirsts-work-may-not-be-reliable-says-author/;http://retractionwatch.com/2016/07/15/author-to-retract-study-warning-of-toxic-leaks-from-damien-hirsts-artwork/;http://retractionwatch.com/2016/08/19/study-of-air-quality-around-damien-hirsts-artwork-retracted-against-most-authors-wishes/,Research Article;,8/11/2016 0:00,10.1039/C6AY90123A,0.0,4/5/2016 0:00,10.1039/C6AY00976J,0.0,Retraction,+Author Unresponsive;+Copyright Claims;+Error in Analyses;+Error in Methods;+Objections by Author(s);+Unreliable Data;+Unreliable Results;+Upgrade/Update of Prior Notice;,No,
13421,Some pathologies of Fano manifolds in positive characteristic,(PHY) Mathematics;,"Kavli IPMU (WPI)The University of Tokyo, Kashiwa, Japan;",Manuscripta Mathematica,Springer,Japan,Ilya Karzhemanov,http://retractionwatch.com/2017/12/14/mathematician-protests-retraction-alleging-manhunt/,Research Article;,7/1/2017 0:00,10.1007/s00229-015-0796-9,0.0,10/29/2015 0:00,10.1007/s00229-015-0796-9,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
13297,Moderating Role of Follower Characteristics With Transformational Leadership and Follower Work Engagement,(B/T) Business - Management;(SOC) Psychology;,Claremont McKenna College;University of Nebraska-Lincoln;Arizona State University;,Group & Organization Management,SAGE Publications,United States,Weichun Zhu;Bruce J Avolio;Frederick O Walumbwa,http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/,Research Article;,3/21/2016 0:00,10.1177/1059601116638774,,3/19/2009 0:00,10.1177/1059601108331242,,Correction,+Error in Analyses;+Error in Methods;+Error in Text;,No,
13129,"Innovation Strategy, Human Resource Policy, and Firms' Revenue Growth: The Roles of Environmental Uncertainty and Innovation Performance",(B/T) Business - General;(B/T) Business - Management;,"Department of Supply Chain Management, W P Carey School of Business, Arizona State University, Tempe, AZ;Department of Management, W P Carey School of Business, Arizona State University, Tempe, AZ;AJM Associates, Stoke Bruerne;",Decision Sciences,Wiley,United Kingdom;United States,Adegoke Oke;Frederick O Walumbwa;Andrew Myers,http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/,Research Article;,3/9/2016 0:00,10.1111/deci.12218,,4/8/2012 0:00,10.1111/j.1540-5915.2011.00350.x,,Expression of concern,+Concerns/Issues About Data;+Error in Analyses;+Error in Methods;+Investigation by Journal/Publisher;,No,
13045,Development of synthetic of peptide-functionalized liposome for enhanced targeted ovarian carcinoma therapy,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(HSC) Medicine - Drug Design;,"Department of Gynecology, Zhengzhou People’s Hospital, 33 Huanghe Road, Zhengzhou 450003, China; Department of Oncology, Zhengzhou People’s Hospital, 33 Huanghe Road, Zhengzhou 450003, China;",International Journal of Clinical and Experimental Medicine,e-Century Publishing Corporation,China,Hong Wu;Li Yao;Jiazhuan Mei;Feng Li,,Research Article;,9/2/2017 0:00,unavailable,29874332.0,12/15/2014 0:00,unavailable,25663977.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
12949,Yeast CAF-1 assembles histone (H3-H4) 2 tetramers prior to DNA deposition,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(BLS) Genetics;,"Howard Hughes Medical Institute and the Department of Biochemistry and Molecular Biology, Colorado State University, Fort Collins, CO 80523; Department of Biochemistry and Molecular Biology, Mayo Clinic, 200 1st Street, SW Rochester, MN 55905, USA;",Nucleic Acids Research,Oxford Academic,United States,Duane D Winkler;Hui Zhou;Mohd A Dar;Zhiguo Zhang;Karolin Luger,http://retractionwatch.com/2017/12/14/caught-notice-retraction-useful-investigators/,Research Article;,8/18/2017 0:00,10.1093/nar/gkx657,28934509.0,8/31/2012 0:00,10.1093/nar/gks812,22941638.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
12920,Development of synthetic of peptide-functionalized liposome for enhanced targeted ovarian carcinoma therapy,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Biology - Molecular;(HSC) Medicine - Drug Design;,"Department of Gynecology, Zhengzhou People’s Hospital, 33 Huanghe Road, Zhengzhou 450003, China; Department of Oncology, Zhengzhou People’s Hospital, 33 Huanghe Road, Zhengzhou 450003, China;",International Journal of Clinical and Experimental Pathology,e-Century Publishing Corporation,China,Hong Wu;Li Yao;Jiazhuan Mei;Feng Li,,Research Article;,9/1/2017 0:00,unavailable,29874309.0,12/15/2014 0:00,unavailable,25755707.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
12863,Conservative relativity principle and energy-momentum conservation in a superimposed gravitational and electric field,(PHY) Physics;,"Department of Physics, Belarus State University, Minsk, Belarus; Okan University, Istanbul, Turkey and Savronik, Eskisehir, Turkey;",Canadian Journal of Physics,Canadian Science Publishing,Belarus;Turkey,Alexander Kholmetskii;Tolga Yarman,http://retractionwatch.com/2017/10/19/journal-retracts-paper-authors-post-rebuttal-arxiv/,Research Article;,9/5/2017 0:00,10.1139/cjp-2017-0531,0.0,7/5/2017 0:00,10.1139/cjp-2017-0290,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
12851,Asymmetric Synthesis of Apratoxin E,(PHY) Chemistry;(PHY) Crystallography/Spectroscopy;,"Department of Natural Products Chemistry, School of Pharmacy, Fudan University, 826 Zhangheng Road, Shanghai 201203, China; Institutes of Biomedical Sciences, Fudan University, 130 Dongan Road, Shanghai 200032, China;",The Journal of Organic Chemistry,American Chemical Society (ACS),China,Zhouya Mao;Changmei Si;Yiwen Liu;Hanqing Dong;Bangguo Wei;Guoqiang Lin,,Research Article;,10/3/2017 0:00,10.1021/acs.joc.7b01414,0.0,9/20/2016 0:00,10.1021/acs.joc.6b02086,27648480.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;,No,"Corrected article republished as “Divergent Synthesis of Revised Apratoxin E, 30-epi-Apratoxin E, and 30S/30R-Oxoapratoxin E”, DOI: 10.1021/acs.joc.7b01598"
12803,"Leadership in Action Teams: Team Leader and Members' Authenticity, Authenticity Strength, and Team Outcomes",(B/T) Business - Management;(SOC) Military/Naval Studies;(SOC) Psychology;,"Center for the Army Profession and Ethic, W.P. Carey School of Business, Arizona State University;Department of Management, Texas A&M - Central Texas;",Personnel Psychology,Wiley,United States,Sean T Hannah;Frederick O Walumbwa;Louis W Fry,http://retractionwatch.com/category/by-author/walumbwa/;http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/,Research Article;,1/28/2016 0:00,10.1111/peps.12148,0.0,8/22/2011 0:00,10.1111/j.1744-6570.2011.01225.x,0.0,Expression of concern,+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;,No,"'Dr. Walumbwa, a co-author on the respective articles, has requested that readers be informed that he was responsible for the analyses.'"
12800,How Leader–Member Exchange Influences Effective Work Behaviors: Social Exchange and Internal–External Efficacy Perspectives,(B/T) Business - Management;(SOC) Psychology;,"W.P. Carey School of Business, Arizona State University;The Eller College of Management, University of Arizona;",Personnel Psychology,Wiley,United States,Frederick O Walumbwa;Russell Cropanzano;Barry M Goldman,http://retractionwatch.com/2016/04/01/concerns-attached-to-three-more-papers-by-retraction-laden-management-researcher/;http://retractionwatch.com/category/by-author/walumbwa/,Research Article;,1/28/2016 0:00,10.1111/peps.12148,0.0,8/22/2011 0:00,10.1111/j.1744-6570.2011.01224.x,0.0,Expression of concern,+Error in Analyses;+Investigation by Journal/Publisher;+Investigation by Third Party;,No,"'Dr. Walumbwa, a co-author on the ?ve respective articles, has requested that readers be informed that he was responsible for the analyses.'"
12463,Nuclear energy and path dependence in Europe’s ‘Energy union’: coherence or continued divergence?,(B/T) International Relations;(ENV) Climate Change;,"International Relations, Vienna School of International Studies, Vienna, Austria SPRU, Science Policy Research Unit, University of Sussex, Brighton UK",Climate Policy,Taylor and Francis,Austria;United Kingdom,Andrew Lawrence;Benjamin Sovacool;Andrew Stirling,http://retractionwatch.com/2016/11/28/authors-retract-paper-linking-nuclear-power-slow-action-climate-change/,Research Article;,11/25/2016 0:00,10.1080/14693062.2016.1260249,,7/1/2016 0:00,10.1080/14693062.2016.1179616,,Retraction,+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Analyses;+Error in Data;+Investigation by Company/Institution;,No,
12323,"The complete mitochondrial genome of the tobacco budworm, Helicoverpa assulta",(BLS) Genetics;(BLS) Parasitology;(BLS) Zoology;,"State Key Laboratory of Cotton Biology, Institute of Cotton Research, Chinese Academy of Agricultural Sciences, Anyang, Henan, China; Education Ministry Key Laboratory of Integrated Management of Crop Diseases and Pests, College of Plant Protection, Nanjing Agricultural University, Nanjing, China;",Mitochondrial DNA Part A,Taylor and Francis,China,Zhao-Qun Li;Shuai Zhang;Jun-Yu Luo;Jin-Jie Cui;Shuang-Lin Dong,,Research Article;,9/26/2017 0:00,10.1080/24701394.2017.1382095,28946793.0,12/26/2014 0:00,10.3109/19401736.2014.987245,25541303.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
12293,Low back pain relief with a new 32-contact surgical lead and neural targeting algorithm,(HSC) Medicine - Neurology;(HSC) Medicine - Orthopedics;(HSC) Medicine - Pharmacology;,Albany; Denver; Chicago; Florence (S. Carolina); Overland Park; Smithtown; Pensacola; Valencia;,The Canadian Journal of Neurological Sciences: Le Journal Canadien des Sciences Neurologiques,Cambridge University Press,United States,Julie G Pilitsis;Giancarlo Barolat;Joshua M Rosenow;James J Brennan;Alexander S Bailey;Jeffrey M Epstein;Blake Hammond;Clark Metzger;Dat Huynh;Kristen Lechleiter;Nitzan Mekel-Bobrov,,Conference Abstract/Paper;,9/18/2017 0:00,10.1017/cjn.2017.214,0.0,6/17/2016 0:00,10.1017/cjn.2016.189,0.0,Retraction,+Error in Analyses;+Error in Data;+Bias Issues or Lack of Balance;,No,from ABSTRACTS: 51st Annual Congress of the Canadian Neurological Sciences Federation;
12187,Molecular diagnosis of leishmaniasis at the subgenus and species level,(BLS) Parasitology;(HSC) Medicine - Dermatology;,"Council for Scientific and Industrial Research, National Environmental Engineering and Research Institute (CSIR-NEERI), Nagpur; Department of Medicine, University of Toronto, Toronto; Public Health Laboratory, OAHPP, Toronto; Infectious Diseases Division, The Ottawa Hospital, Ottawa;Department of Pathology & Laboratory Medicine, University of Calgary, Calgary;",Parasitology Research,Springer,Canada;India,Krishna Khairnar;Carrie Lynde;Filip Ralevski;Jay Keystone;Anne McCarthy;Jeremy Levine;Dylan R Pillai,http://retractionwatch.com/2016/05/19/journal-pulls-parasite-paper-over-potential-for-patient-harm/,Case Report;,1/1/2016 0:00,10.1007/s00436-013-3663-1,0.0,11/5/2013 0:00,10.1007/s00436-013-3663-1,0.0,Retraction,+Error in Analyses;+Error in Text;+Unreliable Results;,No,
