Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
23565,On the tertiary instability formalism of zonal flows in magnetized plasmas,(ENV) Environmental Sciences;(PHY) Geology;,"Physics Department, University of Bayreuth, 95440 Bayreuth, Germany;",Physics of Plasmas,AIP Publishing,Germany,F Rath;A G Peeters;R Buchholz;S R Grosshauser;F Seiferling;A Weikl,,Research Article;,6/11/2020 0:00,10.1063/5.0013366,0.0,5/4/2018 0:00,10.1063/1.5026670,0.0,Retraction,+Error in Analyses;+Error in Methods;+Unreliable Results;,No,
23556,Individual Differences in Response to Antidepressants: A Meta-analysis of Placebo-Controlled Randomized Clinical Trials,(HSC) Medicine - Pharmacology;(HSC) Medicine - Psychiatry;,"Centre for Addiction and Mental Health, Toronto, Ontario, Canada; Department of Psychiatry, University of Toronto, Toronto, Ontario, Canada; Department of Health Promotion and Human Behavior, Kyoto University Graduate School of Medicine, School of Public Health, Yoshida-Konoe, Sakyo, Kyoto, Japan; Department of Clinical Epidemiology, Kyoto University Graduate School of Medicine, Kyoto University School of Public Health, Yoshida-Konoe, Sakyo, Kyoto, Japan; Department of Psychiatry, University of Oxford, Oxford, United Kingdom; Warneford Hospital, Oxford Health National Health Service Foundation Trust, Oxford, United Kingdom; Department of Psychology, Neuroscience & Behaviour, McMaster University, Hamilton, Ontario, Canada;",JAMA Psychiatry,American Medical Association,Canada;Japan,Marta M Maslej;Toshiaki A Furukawa;Andrea Cipriani;Paul W Andrews;Benoit H Mulsant,http://retractionwatch.com/2020/06/19/honest-errors-happen-in-science-jama-journal-retracts-paper-on-antidepressants/,Clinical Study;,6/10/2020 0:00,10.1001/jamapsychiatry.2020.2026,32520998.0,2/19/2020 0:00,10.1001/jamapsychiatry.2019.4815,32074273.0,Retraction,+Doing the Right Thing;+Error in Analyses;+Error in Results and/or Conclusions;,No,
23555,Acute pain after serratus anterior plane or thoracic paravertebral blocks for video-assisted thoracoscopic surgery A randomised trial,(HSC) Medicine - Anesthesia/Anaesthesia;(HSC) Medicine - Surgery;,"Department of Anesthesiology, Shanghai Chest Hospital, Shanghai Jiao Tong University, Shanghai, China ; Department of Outcomes Research, Anesthesiology Institute; Outcomes Research Consortium; Department of Quantitative Health Sciences, Cleveland Clinic, Cleveland, Ohio, USA; Department of Anesthesiology and Reanimation, Ataturk University School of Medicine, Erzurum, Turkey;",European Journal of Anaesthesiology,Wolters Kluwer,China;Turkey;United States,Yuwei Qiu;Jingxiang Wu;Qi Huang;Yungang Lu;Meiying Xu;Dongsheng Yang;Ilker Ince;Daniel I Sessler,,Clinical Study;,6/10/2020 0:00,10.1097/EJA.0000000000001258,32516184.0,5/15/2020 0:00,10.1097/EJA.0000000000001196,32205572.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Methods;,No,"retraction date unknown, estimated from notifications"
23540,Laquinimod Inhibits MMP-induced NLRP3 Inflammasome Activation in Human Neuronal Cells,(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Neuroscience;,"department of Neurology, Affiliated Hosptial of Qingdal UNiversity, Qingdao, China;",Immunopharmacology and Immunotoxicology,Taylor and Francis,China,Xue Zhang;Jianjing Jin;Anmu Xie,,Research Article;,6/5/2020 0:00,10.1080/08923973.2020.1774840,32500758.0,4/5/2020 0:00,10.1080/08923973.2020.1746967,32249647.0,Retraction,+Error in Analyses;,No,
23531,Pseudofinite difference fields,(PHY) Mathematics;,"Institut Camille Jordan, Université Claude Bernard Lyon 1, France;",Journal of Mathematical Logic,World Scientific Publishing Company,France,Tingxiang Zou,,Research Article;,10/25/2019 0:00,10.1142/S0219061319930012,0.0,5/24/2019 0:00,10.1142/S0219061319500119,0.0,Retraction,+Error in Analyses;,No,
23516,Effectiveness of Surgical and Cotton Masks in Blocking SARS-CoV-2: A Controlled Comparison in 4 Patients,(HSC) Medicine - Infectious Disease;(HSC) Public Health and Safety;,"Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea; Chung-Ang University Hospital, Seoul, South Korea; Clinical Research Center, Asan Institute for Life Sciences, Asan Medical Center, University of Ulsan College of Medicine, Seoul, South Korea; Sejong University, Seoul, South Korea;",Annals of Internal Medicine,American College of Physicians,South Korea,Seongman Bae;Min Chul Kim;Ji Yeun Kim;Hye Hee Cha;Joon Seo Lim;Jiwon Jung;Min Jae Kim;Dong Kyu Oh;Mi Kyung Lee;Seong Ho Choi;Minki Sung;Sang Bum Hong;Jin Won Chung;Sung Han Kim,http://retractionwatch.com/2020/06/01/top-journal-retracts-study-claiming-masks-ineffective-in-preventing-covid-19-spread/;http://retractionwatch.com/retracted-coronavirus-covid-19-papers/,Research Article;,6/2/2020 0:00,10.7326/L20-0745,32479106.0,4/6/2020 0:00,10.7326/M20-1342,32251511.0,Retraction,+Error in Analyses;+Unreliable Data;+Unreliable Results;,No,
23460,miR-135 promotes proliferation and stemness of oesophageal squamous cell carcinoma by targeting RERG,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;,"Department of Thoracic Surgery, The First Affiliated Hospital of Zhengzhou University, Zhengzhou University, Zhengzhou, China; Department of Oncology, The Second Affiliated Hospital of Zhengzhou University, Zhengzhou University, Zhengzhou, China; Department of Laboratory Medicine, Tongji Hospital of Tongji University School of Medicine, Shanghai, China; Department of Clinical Research Center, Xuyi People's Hospital, China;","Artificial Cells, Nanomedicine, and Biotechnology",Taylor and Francis,China,Yan Zhang;Shuang Ren;Fengfeng Yuan;Kaishang Zhang;Yingying Fan;Shaozong Zheng;Zhen Gao;Jia Zhao;Teng Mu;Song Zhao;AnQuan Shang;Xiangnan Li;Ying Jie,,Research Article;,5/22/2020 0:00,10.1080/21691401.2020.1769267,32441141.0,7/2/2018 0:00,10.1080/21691401.2018.1483379,29961392.0,Retraction,+Error in Analyses;,No,see: https://pubpeer.com/publications/B2452B84B20D960E7F46C9350E1CD3
23446,Endothelial/Mesenchymal Stem Cell Crosstalk Within Bioprinted Cocultures,(BLS) Biology - Cellular;,"Fischell Department of Bioengineering, University of Maryland, College Park, Maryland; Center for Engineering Complex Tissues, University of Maryland, College Park, Maryland; Department of Materials Science and Engineering, University of Maryland, College Park, Maryland;",Tissue Engineering. Part A,Mary Ann Liebert,United States,Marco Santoro;Tolulope O Awosika;Kirstie L Snodderly;Amelia C Hurley-Novatny;Max J Lerman;John P Fisher,http://retractionwatch.com/2020/05/27/a-disappointing-situation-stem-cell-group-retracts-with-rectitude-after-error/,Research Article;,5/20/2020 0:00,10.1089/ten.tea.2019.0175.retract,32434421.0,3/17/2020 0:00,10.1089/ten.TEA.2019.0175,31559923.0,Retraction,+Doing the Right Thing;+Error in Analyses;,No,
23441,Exploring the quantum speed limit with computer games,(B/T) Computer Science;(SOC) Sports and Recreation;,"Department of Physics and Astronomy, Aarhus University, Aarhus, Denmark;",Nature,Springer - Nature Publishing Group,Denmark,Jens Jakob W H Sorensen;Mads Kock Perdersen;Michael Munch;Pinja Haikka;Jesper Halkjaer Jensen;Tilo Planke;Morten Ginnerup Andreasen;Miroslav Gajdacz;Klaus Molmer;Andreas Lieberoth;Jacob F Sherson,http://retractionwatch.com/2020/07/22/a-big-nature-study-on-a-tiny-dinosaur-is-being-retracted/,Letter;Research Article;,5/5/2020 0:00,10.1038/s41586-020-2274-0,32433605.0,4/13/2016 0:00,10.1038/nature17620,27075097.0,Expression of concern,+Error in Analyses;+Unreliable Results;+Updated to Retraction;,No,
23440,Exploring cross-national variation in anomie and victimization,(SOC) Criminology;(SOC) Sociology;,"Georgia State University, USA; Illinois State University, USA; University of Arkansas, USA;",European Journal of Criminology,SAGE Publications,United States,Michelle N Harris;Brent E Teasdale;Mindy S Bradley,,Research Article;,4/30/2020 0:00,10.1177/1477370820920744,0.0,4/11/2019 0:00,10.1177/1477370819839620,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
23436,Modelling and verification of white light oil immersion microsphere optical nanoscope,(PHY) Crystallography/Spectroscopy;(PHY) Nanotechnology;,"School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, 710071, Shaanxi, China;",Optical and Quantum Electronics,Springer,China,Jinzhong Ling;Xiaorui Wang;DAncui Li;Xin Liu,,Research Article;,5/20/2020 0:00,10.1007/s11082-020-02410-9,0.0,10/30/2017 0:00,10.1007/s11082-017-1210-5,0.0,Retraction,+Error in Analyses;+Error in Methods;+Error in Results and/or Conclusions;,No,
23422,Optical rectification and absorption coefficients studied by a short-range topless exponential potential well with inverse square root,(PHY) Physics;,"Department of Physics, School of Physics and Electronic Engineering, Guangzhou University, Guangzhou, 510006, China Guangdong Provincial Engineering and Technology Research Center of Semiconductor Lighting and Backlighting, Guangzhou, 510006, China Dipartimento di Fisica, Universitàdi Napoli Federico II, Complesso universitario di Monte Sant’Angelo, via Cintia, Napoli, 80126, Italy",Scientific Reports,Springer - Nature Publishing Group,China;Italy,Qiucheng Yu;Kangxian Guo;Meilin Hu,,Research Article;,5/15/2020 0:00,10.1038/s41598-020-65240-5,32415258.0,2/19/2019 0:00,10.1038/s41598-019-38519-5,30783119.0,Retraction,+Error in Analyses;+Unreliable Results;,No,
23415,N-Phenylglycine as a Versatile Photoinitiator under Near-UV LED,(PHY) Chemistry;(PHY) Engineering - Chemical;,"Research School of Chemistry, Australian National University, Canberra, ACT 2601, Australia; Université de Haute-Alsace, CNRS, IS2M UMR 7361, Cedex F-68100 Mulhouse, France; Université de Strasbourg, France; School of Chemistry, University of New South Wales, Sydney, NSW 2052, Australia ;",Macromolecules,American Chemical Society (ACS),Australia;France,J Zhang;J Lalevee;X Mou;F Morlet-Savary;B Graff;P Xiao,,Research Article;,4/16/2020 0:00,10.1021/acs.macromol.0c00700,0.0,5/9/2018 0:00,10.1021/acs.macromol.8b00747,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,
23389,Fabrication and characterization of Mg3Y2Ga3O12:Bi3+/TiO2-based UV fluorescent composition for improving the heavy oil viscosity reduction,(PHY) Chemistry;(PHY) Materials Science;,"Nanjing Institute of Product Quality Inspection, Nanjing, 21012, China; College of Chemistry, Chemical Engineering and Environmental Engineering, Liaoning University of Petroleum and Chemical Technology, Fushun, 113001, Liaoning, China;",Applied Physics A,Springer,China,Peizhang Xie;Xinxing Wang;Ming Liu,,Research Article;,5/13/2020 0:00,10.1007/s00339-020-03562-x,0.0,4/20/2019 0:00,10.1007/s00339-019-2628-3,0.0,Retraction,+Error in Analyses;+Error in Data;+Error in Materials;+Error in Methods;+Error in Results and/or Conclusions;,No,
23371,Experimental results on the effect of politeness strategies on perceptions of police,(SOC) Communications;(SOC) Law/Legal Issues;(SOC) Sociology;,"St. Francis College, 182 Remsen St, Brooklyn, NY, 11201, United States;",Language & Communication,Elsevier,United States,Belen Lowrey-Kinberg,,Research Article;,2/27/2020 0:00,10.1016/j.langcom.2020.01.003,0.0,8/6/2019 0:00,10.1016/j.langcom.2019.05.002,0.0,Retraction,+Error in Analyses;,No,
23329,"A new function for the yeast Trehalose-6P Synthase (Tps1) Protein, as key pro-survival factor during growth, chronological ageing, and apoptotic stress",(BLS) Biology - Cellular;(BLS) Microbiology;,"LISBP, Université de Toulouse, CNRS, INRA, INSA, Toulouse, France; Laboratoire de Biologie Moléculaire Eucaryote, CNRS, Université de Toulouse, 118 route de Narbonne, F-31000 Toulouse, France;",Mechanisms of Ageing and Development,Elsevier,France,Marjorie Petitjean;Marie Ange Teste;Isabelle Leger-Silvestre;Jean M Francois;Jean Luc Parrou,,Research Article;,4/30/2020 0:00,10.1016/j.mad.2020.111242,32359944.0,8/6/2016 0:00,10.1016/j.mad.2016.07.011,27507670.0,Retraction,+Error in Analyses;+Error in Methods;+Falsification/Fabrication of Data;,No,
23311,Observation of Superheavy Nuclei Produced in the Reaction of 86Kr with 208Pb,(PHY) Chemistry;(PHY) Physics;,"Nuclear Science Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720; Department of Chemistry, Oregon State University, Corvallis, Oregon 97331; Department of Chemistry, University of California, Berkeley, California 94720;",Physical Review Letters,American Physical Society,United States,V Ninov;K E Gregorich;W Loveland;A Ghiorso;D C Hoffman;D M Lee;H Nitsche;W J Swiatecki;U W Kirbach;C A Laue;J L Adams;J B Patin;D A Shaughnessy;D A Strellis;P A Wilk,,Research Article;,7/15/2002 0:00,10.1103/PhysRevLett.89.039901,0.0,8/9/1999 0:00,unavailable,0.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
23308,Topographic distribution features of the choroidal and retinal nerve fiber layer thickness in Wenzhou school-aged children,(BLS) Neuroscience;(HSC) Medicine - Pediatrics;,"Eye Hospital of Wenzhou Medical University, Wenzhou 325027, Zhejiang Province, China; Optometry Academy of Wenzhou Medical University, Wenzhou 325027, Zhejiang Province, China;",International Journal of Ophthalmology,IJO Press: Press of International Journal of Ophthalmology,China,Wei Qin Liu;Dan Dan Wang;Xiao Xia Yang;Yan Yan Pan;Xue Song;Yu Shan Hou;Chen Xiao Wang,,Research Article;,4/18/2020 0:00,unavailable,33269242.0,1/20/2020 0:00,10.18240/ijo.2020.03.15,32309185.0,Retraction,+Error in Analyses;,No,
23278,Association Between Particulate Matter Air Pollution and Risk of Depression and Suicide: Systematic Review and Meta-Analysis,(ENV) Environmental Sciences;(SOC) Psychology;,"Department of Occupational and Environmental Health Sciences, School of Public Health, Peking University, China; Peking University Sixth Hospital, Peking University Institute of Mental Health, Key Laboratory of Mental Health, Ministry of Health (Peking University), National Clinical Research Center for Mental Disorders (Peking University Sixth Hospital), China; Department of Medical Statistics and Epidemiology, School of Public Health, Sun Yat-sen University, China; Key Laboratory of Molecular Cardiovascular Sciences, Peking University, Ministry of Education, China;",British Journal of Psychiatry,Cambridge University Press,China,Xuelin Gu;Qisijing Liu;Furong Deng;Xueqin Wang;Hualiang Lin;Xinbiao Guo;Shaowei Wu,,Meta-Analysis;,4/30/2020 0:00,10.1192/bjp.2020.87,32349797.0,8/1/2019 0:00,10.1192/bjp.2018.295,30719959.0,Retraction,+Error in Analyses;+Unreliable Results;,No,
23267,Monitoring Electromagnetic Radiation Emissions in Buildings and Developing Strategies for Improved Indoor Environmental Quality,(BLS) Toxicology;(ENV) Environmental Sciences;(PHY) Engineering - Chemical;(PHY) Engineering - Electrical;,"Division of Sustainable Development, College of Science and Engineering, Hamad Bin Khalifa University;",Health Physics,Wolters Kluwer,Qatar,Yemane Weldu;Mehzabeen Mannan;Sami Al-Ghamdi,,Research Article;,6/1/2020 0:00,10.1097/HP.0000000000001296,32345910.0,12/1/2019 0:00,10.1097/HP.0000000000001112,31283546.0,Retraction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,No,
23227,The Impact of Aerobic Exercise and Badminton on HDL Cholesterol Levels in Adult Taiwanese,(HSC) Medicine - Cardiovascular;(HSC) Medicine - Sports;,"Institute of Medicine, Chung Shan Medical University, Taichung 40201, Taiwan; Department of Public Health and Institute of Public Health, Chung Shan Medical University, Taichung 40201, Taiwan; Department of Family and Community Medicine, Chung Shan Medical University Hospital, Taichung 40201, Taiwan;",Nutrients,MDPI,Taiwan,Yasser Nassef;Kuan Jung Lee;Oswald Ndi Nfor;Disline Manli Tantoh;Ming Chih Chou;Yung Po Liaw,,Research Article;,4/22/2020 0:00,10.3390/nu12041178,32331488.0,2/28/2019 0:00,10.3390/nu11030515,30823398.0,Retraction,+Error in Analyses;+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;,No,
23223,Prevalence and Predictors of Burnout Among Hospice and Palliative Care Clinicians in the US,(HSC) Medicine - General;(SOC) Psychology;,"Duke Center for Learning Health Care, Duke Clinical Research Institute, Durham, North Carolina, USA; Duke Cancer Institute, Durham, North Carolina, USA; Four Seasons Compassion for Life, Flat Rock, North Carolina, USA; University of Alabama-Birmingham, Birmingham, Alabama, USA; Mayo Clinic, Rochester, Minnesota, USA; American Academy of Hospice and Palliative Medicine, Rosemont, Illinois, USA; University of Pittsburgh, Pittsburgh, Pennsylvania, USA; University of Kansas, Kansas City, Kansas, USA;",Journal of Pain and Symptom Management,Elsevier,United States,Arif H Kamal;Janet H Bull;Steven P Wolf;Keith M Swetz;Taut D Shanafelt;Katherine Ast;Dio Kavalieratos;Christian T Sinclair;Amy P Abernathy,http://retractionwatch.com/2020/05/05/doing-the-right-thing-researchers-retract-clinician-burnout-study-after-realizing-their-error/,Research Article;,5/1/2020 0:00,10.1016/j.jpainsymman.2020.03.027,32334776.0,11/24/2015 0:00,10.1016/j.jpainsymman.2015.10.020,26620234.0,Retraction,+Doing the Right Thing;+Error in Analyses;+Error in Results and/or Conclusions;,No,
23218,Trends and Health Impacts of Major Urban Air Pollutants in Kazakhstan,(ENV) Environmental Sciences;(HSC) Biostatistics/Epidemiology;(HSC) Public Health and Safety;,"National Laboratory Astana, Nazarbayev University, Nur-Sultan, Kazakhstan; Faculty of Chemistry and Chemical Technology, Center of Physical Chemical Methods of Research and Analysis, Al Farabi Kazakh National University, Almaty, Kazakhstan; Department of Civil and Environmental Engineering, Nazarbayev University, Nur-Sultan, Kazakhstan; The Environment & Resource Efficiency Cluster (EREC), Nazarbayev University, Nur-Sultan, Kazakhstan;",Journal of the Air & Waste Management Association,Taylor and Francis,Kazakhstan,Aiymgul Kerimray;Bulat Kenessov;Ferhat Karaca,,Research Article;,4/24/2020 0:00,10.1080/10962247.2020.1745506,32330108.0,10/9/2019 0:00,10.1080/10962247.2019.1668873,31524082.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;,No,
23188,"Transketolase A, an enzyme in central metabolism, derepresses the marRAB multiple antibiotic resistance operon of Escherichia coli by interaction with MarR",(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Microbiology;,"Center for Adaptation Genetics and Drug Resistance, Department of Molecular Biology and Microbiology, Tufts University School of Medicine, Boston, MA 02111, USA;",Molecular Microbiology,Wiley,United States,Francis Domain;Xiaowen R Bina;Stuart B Levy,,Research Article;,4/20/2011 0:00,10.1111/j.1365-2958.2011.07642.x,17850260.0,9/14/2007 0:00,10.1111/j.1365-2958.2007.05928.x,17850260.0,Correction,+Error in Analyses;+Results Not Reproducible;,No,
23187,"Transketolase A, an enzyme in central metabolism, derepresses the marRAB multiple antibiotic resistance operon of Escherichia coli by interaction with MarR",(BLS) Biochemistry;(BLS) Biology - Cellular;(BLS) Genetics;(BLS) Microbiology;,"Center for Adaptation Genetics and Drug Resistance, Department of Molecular Biology and Microbiology, Tufts University School of Medicine, Boston, MA 02111, USA;",Molecular Microbiology,Wiley,United States,Francis Domain;Xiaowen R Bina;Stuart B Levy,,Research Article;,4/21/2020 0:00,10.1111/mmi.14487,32315506.0,9/14/2007 0:00,10.1111/j.1365-2958.2007.05928.x,17850260.0,Retraction,+Error in Analyses;+Results Not Reproducible;,No,
