Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
46827,Long noncoding RNA linc-ITGB1 promotes cell migration and invasion in human breast cancer,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Oncology;,"Department of General Surgery, Ningbo No. 7 Hospital, Ningbo, Zhejiang, People’s Republic of China; Department of Preventive Medicine, Ningbo University, Ningbo, Zhejiang, People’s Republic of China;",Biotechnology and Applied Biochemistry,Wiley,China,Meidi Yan;Lina Zhang;Guoqing Li;Shengwen Xiao;Ji Dai;Xueying Cen,,Research Article;,8/10/2023 0:00,10.1002/bab.2497,37559495.0,11/25/2015 0:00,10.1002/bab.1461,26601916.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Investigation by Journal/Publisher;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Unreliable Results;,No,see also: https://pubpeer.com/publications/C2AD074C8856E8C38CB16483A6E592 and https://link.springer.com/article/10.1007/s11192-016-2209-6
46826,Inhibition of GPR137 suppresses proliferation of medulloblastoma cells in vitro,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Neurology;(HSC) Medicine - Oncology;,"Department of Pediatrics, Fuzhou General Hospital of Nanjing Military Command, Fuzhou, People’s Republic of China; Pediatric Neurosurgery, Xinhua Hospital Affiliated to Shanghai Jiaotong University, School of Medicine, Shanghai, People’s Republic of China; Department of Neurosurgery, Fuzhou General Hospital of Nanjing Military Command, Fuzhou, People’s Republic of China;",Biotechnology and Applied Biochemistry,Wiley,China,Chengfeng Wang;Qinchuan Liang;Guangming Chen;Junjie Jing;Shousen Wang,,Research Article;,8/10/2023 0:00,10.1002/bab.2496,37559492.0,12/18/2014 0:00,10.1002/bab.1331,25524330.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,No,see also: https://pubpeer.com/publications/6A307CD9AFE9DD06EE933C41CC91D6 and https://link.springer.com/article/10.1007/s11192-016-2209-6
46825,Knockdown of GPR137 by RNAi inhibits pancreatic cancer cell growth and induces apoptosis,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Endocrinology;(HSC) Medicine - Oncology;,"Department of Hepatobiliary Surgery, Shandong Provincial Hospital, Shandong University, Jinan, People’s Republic of China; Department of Oncology, Qilu Hospital, Shandong University, Jinan, People’s Republic of China; Department of immunology, Shandong University School of Medicine, Jinan, People’s Republic of China; Department of Breast and Thyroid Surgery, Shandong Provincial Hospital affiliated to Shandong University, Jinan, People’s Republic of China;",Biotechnology and Applied Biochemistry,Wiley,China,Xianping Cui;Yanguo Liu;Bo Wang;Guozhe Xian;Xin Liu;Xingsong Tian;Chengkun Qin,,Research Article;,8/10/2023 0:00,10.1002/bab.2495,37559493.0,12/4/2014 0:00,10.1002/bab.1326,25471990.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Investigation by Journal/Publisher;+Investigation by Third Party;+Manipulation of Images;+Paper Mill;+Unreliable Results;,No,see also: https://pubpeer.com/publications/AD65D6B1C3C9AAB9027138096C82E0 and https://link.springer.com/article/10.1007/s11192-016-2209-6
46824,KLF8 is required for bladder cancer cell proliferation and migration,(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Oncology;(HSC) Medicine - Urology/Nephrology;,"Department of Urology, Hospital of Heilongjiang Province, Harbin, People’s Republic of China; Department of Urology, the First Affiliated Hospital, China Medical University, Shenyang, People’s Republic of China;",Biotechnology and Applied Biochemistry,Wiley,China,Kai Liang;Tao Liu;Ning Chu;Jian Kang;Rui Zhang;Yong Yu;Dongqi Li;Dexiang Lu,,Research Article;,8/10/2023 0:00,10.1002/bab.2494,37559490.0,10/17/2014 0:00,10.1002/bab.1310,25323066.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,No,see also: https://link.springer.com/article/10.1007/s11192-016-2209-6
46820,Inhibition of protein phosphatase 5 (PP5) suppresses survival and growth of colorectal cancer cells,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Gastroenterology;(HSC) Medicine - Oncology;,"Department of Surgical Oncology, Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, People’s Republic of China; Department of Anorectal Surgery, Ningbo Second Hospital, Ningbo, People’s Republic of China; Clinical Research Center, Ningbo Second Hospital, Key Laboratory of Molecular Biology of Cancer, Ningbo, People’s Republic of China;",Biotechnology and Applied Biochemistry,Wiley,China,Jianwei Wang;Jinhui Zhu;Mingjun Dong;Hua Yu;Xiaoyu Dai;Keqiang Li,,Research Article;,8/10/2023 0:00,10.1002/bab.2493,37559491.0,10/17/2014 0:00,10.1002/bab.1308,25322973.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Investigation by Journal/Publisher;+Investigation by Third Party;+Paper Mill;+Unreliable Results;,No,see also: https://pubpeer.com/publications/FFE76A57CF4A9C0A053DB426E117D8 and https://link.springer.com/article/10.1007/s11192-016-2209-6
46739,Calcium-dependent transcriptional changes in human pancreatic islet cells reveal functional diversity in islet cell subtypes,(BLS) Anatomy/Physiology;(BLS) Biochemistry;(BLS) Biology - Cellular;,"Diabetes Research Group, BC Children’s Hospital Research Institute, Vancouver, BC, Canada; CELL Graduate Program, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada; Department of Surgery, Faculty of Medicine, University of British Columbia, Vancouver, BC, Canada; School of Biomedical Engineering, University of British Columbia, Vancouver, BC, Canada;",Diabetologia,Springer,Canada,Ji Soo Yoon;Shugo Sasaki;Jane Velghe;Michelle Y Y Lee;Helena Winata;Cuilan Nian;Francis C Lynn,,Research Article;,8/4/2023 0:00,10.1007/s00125-023-05983-8,37540243.0,5/26/2022 0:00,10.1007/s00125-022-05718-1,35616696.0,Retraction,+Error in Analyses;+Error in Methods;,No,
46436,Association of Particulate Matter Exposure With Lung Function and Mortality Among Patients With Fibrotic Interstitial Lung Disease,(BLS) Toxicology;(HSC) Medicine - Pulmonology;,"Department of Human Genetics, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania; Dorothy P. and Richard P. Simmons Center for Interstitial Lung Disease, Division of Pulmonary, Allergy, and Critical Care Medicine, Department of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania; Clinician Investigator Program, Department of Medicine, University of British Columbia, Vancouver, British Columbia, Canada; Division of Respiratory Medicine, Department of Medicine, University of British Columbia, Vancouver, British Columbia, Canada; Division of Pulmonary, Allergy, and Critical Care Medicine, Department of Medicine, University of Pittsburgh, Pittsburgh, Pennsylvania; Centre for Heart Lung Innovation, St Paul’s Hospital, Vancouver, British Columbia, Canada; Air Pollution Exposure Laboratory, Vancouver Coastal Health Research Institute, Vancouver, British Columbia, Canada; Division of Respiratory Medicine, Department of Medicine, University of Calgary, Calgary, Alberta, Canada; Division of Respirology, Critical Care, and Sleep Medicine, College of Medicine, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; Division of Respiratory Medicine, Department of Medicine, McGill University, Montreal, Quebec, Canada; Département de Médecine, Centre Hospitalier de l’Université de Montréal, Montreal, Quebec, Canada; Division of Respirology, Department of Medicine, University of Toronto, Toronto, Ontario, Canada; Department of Medicine, Firestone Institute for Respiratory Health, The Research Institute of St Joe’s Hamilton, St Joseph’s Healthcare, McMaster University, Hamilton, Ontario, Canada; College of Nursing, Medical University of South Carolina, Charleston; Department of Environmental and Occupational Health, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania;",JAMA Internal Medicine,American Medical Association,Canada;United States,Gillian C Goobie;Christopher Carlsten;Kerri A Johannson;Nasreen Khalil;Veronica Marcoux;Deborah Assayag;Hélène Manganas;Jolene H Fisher;Martin R J Kolb;Kathleen O Lindell;James P Fabisiak;Xiaoping Chen;Kevin F Gibson;Yingze Zhang;Daniel J Kass;Christopher J Ryerson;Mehdi Nouraie,,Research Article;,7/24/2023 0:00,10.1001/jamainternmed.2023.3110,37486643.0,10/17/2022 0:00,10.1001/jamainternmed.2022.4696,36251286.0,Reinstatement,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;,No,
46326,Concentration-dependent electrical and thermal conductivity effects on magnetoHydrodynamic Prandtl nanofluid in a divergent–convergent channel: Drug system applications,(HSC) Medicine - Drug Design;(PHY) Engineering - Chemical;(PHY) Engineering - Electrical;,"Department of Basic and Applied Science, International Academy for Engineering and Media Science, Cairo, Egypt;","Proceedings of the Institution of Mechanical Engineers, Part E: Journal of Process Mechanical Engineering",SAGE Publications,Egypt,M G Ibrahim,,Research Article;,2/13/2023 0:00,10.1177/09544089231156706,0.0,7/11/2022 0:00,10.1177/09544089221110749,0.0,Retraction,+Error in Analyses;+Error in Methods;+Unreliable Results;,No,
46310,Deoxygenative cross-electrophile coupling of benzyl chloroformates with aryl iodides,(PHY) Chemistry;,"Center for Supramolecular Chemistry and Catalysis and Department of Chemistry, Shanghai University, 99 Shang-Da Road, Shanghai 200444, China;",Organic & Biomolecular Chemistry,Royal Society of Chemistry (RSC),China,Yingying Pan;Yuxin Gong;Yanhong Song;Weiqi Tong;Hegui Gong,,Research Article;,7/26/2023 0:00,10.1039/d3ob90109b,37493463.0,4/24/2019 0:00,10.1039/c9ob00628a,30951058.0,Retraction,+Error in Analyses;+Error in Data;+Error in Materials;+Error in Results and/or Conclusions;,No,
46265,Improved reliability-guided phase unwrapping algorithm based on the fringe modulation and second-order phase difference,(B/T) Computer Science;,"Shanghai Institute of Optics and Fine Mechanics, Chinese Academy of Sciences, P.O. Box 800-211, Shanghai 201800, PR China;",Optik - International Journal for Light and Electron Optics,Elsevier,China,Yongjian Zhu;Zhu Luan;Qingguo Yang;Dashan Li;Wei Lu;Liren Liu,,Research Article;,7/22/2023 0:00,10.1016/j.ijleo.2006.02.004,0.0,4/27/2006 0:00,10.1016/j.ijleo.2006.02.004,0.0,Retraction,+Date of Retraction/Other Unknown;+Error in Analyses;+Error in Results and/or Conclusions;,No,"date of retraction unkown, html overwrite, date estimated from notifications;"
46097,Effects of relaxation on self-esteem of patients with cancer: a randomized clinical trial,(HSC) Medicine - Oncology;(HSC) Medicine - Psychiatry;(HSC) Medicine - Rehabilitation/Therapy;,"Faculty of Nursing and Midwifery, Department of Nursing, School of Nursing and Midwifery, Arak University of Medical Sciences, Arak, Iran; Chronic Diseases (Home Care) Research Center, Hamadan University of Medical Sciences, Hamadan, Iran; Nursing Care Research Center (NCRC), School of Nursing and Midwifery, Iran University of Medical Sciences, Tehran, Iran;",Supportive Care in Cancer,Springer,Iran,Mehdi Harorani;Masoomeh Noruzi Zamenjani;Mohamad Golitaleb;Fahimeh Davodabady;Sima Zahedi;Ali Jadidi;Masoud Rezaei,,Clinical Study;,7/20/2023 0:00,10.1007/s00520-023-07955-5,37470881.0,8/16/2019 0:00,10.1007/s00520-019-05025-3,31418073.0,Retraction,+Error in Analyses;+Error in Data;+Unreliable Data;+Upgrade/Update of Prior Notice;,No,see also: https://pubpeer.com/publications/97CD1B9FD075CACD50B0E0760A66FF
46047,Combined effects of inflammation and coronavirus disease 2019 (COVID-19) on the risks of anxiety and depression: a cross-sectional study based on UK Biobank,(HSC) Medicine - Immunology;(HSC) Medicine - Infectious Disease;(HSC) Medicine - Psychiatry;,"Key Laboratory of Trace Elements and Endemic Diseases of National Health and Family Planning Commission, Key Laboratory of Environment and Genes Related to Diseases of Ministry of Education of China, Key Laboratory for Disease Prevention and Control and Health Promotion of Shaanxi Province, School of Public Health, Health Science Center, Xi'an Jiaotong University, Xi'an, Shaanxi, China; Precision Medicine Center, The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi, China; Shaanxi Provincial Institute for Endemic Disease Control, Xi'an Jiaotong University, Xi'an, Shaanxi, China; Department of Psychiatry, The First Affiliated Hospital of Xi'an Jiaotong University, Xi'an, Shaanxi, China;",Journal of Medical Virology,Wiley,China,Na Zhang;Xin Qi;Hong Chang;Chun'e Li;Xiaoyue Qin;Wenming Wei;Qingqing Cai;Dan He;Yijing Zhao;Sirong Shi;Xiaoge Chu;Yan Wen;Yumeng Jia;Feng Zhang,https://retractionwatch.com/retracted-coronavirus-covid-19-papers/,Research Article;,7/14/2023 0:00,10.1002/jmv.28937,37449796.0,4/13/2023 0:00,10.1002/jmv.28726,37185864.0,Retraction,+Error in Analyses;+Objections by Third Party;+Unreliable Results;,No,
45866,One-Pot Surface Modification of β-Cu2O NPs for Biocatalytic Performance against A-549 Lung Carcinoma Cell Lines through Docking Analysis,(BLS) Biochemistry;(BLS) Biology - Cancer;(BLS) Biology - Molecular;,"Department of Chemistry, Babasaheb Bhimrao Ambedkar University, Lucknow 226025, India;",ACS Omega,American Chemical Society (ACS),India,Gulam Abbas;Gajanan Pandey;Kijay Bahadur Singh;Neelam Gautam,,Research Article;,7/4/2023 0:00,10.1021/acsomega.3c04284,37426263.0,11/9/2021 0:00,10.1021/acsomega.1c02942,34778611.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
45746,Hayai-Annotation Plants: an ultra-fast and comprehensive functional gene annotation system in plants,(BLS) Genetics;(BLS) Plant Biology/Botany;,"Laboratory of Plant Genetics and Genomics, Department of Frontier Research and Development, Kazusa DNA Research Institute, Kazusa-kamatari, Chiba, Japan;",Bioinformatics,Oxford Academic,Japan,Andrea Ghelfi;Kenta Shirasawa;Hideki Hirakawa;Sachiko Isobe,,Research Article;,7/1/2023 0:00,10.1093/bioinformatics/btad394,37394279.0,11/1/2019 0:00,10.1093/bioinformatics/btz380,31093654.0,Retraction,+Error in Analyses;+Error in Data;+Unreliable Results;,No,see also: https://academic.oup.com/bioinformatics/article/36/22-23/5558/6042706;
45629,Salinity and Miscarriage: Is There a Link? Impact of Climate Change in Coastal Areas of Bangladesh - A Systematic Review,(BLS) Toxicology;(ENV) Climate Change;(HSC) Medicine - Obstetrics/Gynecology;,"Institute of Statistical Research and Training, University of Dhaka, Bangladesh;",European Journal of Environment and Public Health,Modestum,Bangladesh,Sorif Hossain,https://retractionwatch.com/2023/06/20/paper-retracted-more-than-eight-months-after-author-admitted-to-plagiarism/,Review Article;,6/14/2023 0:00,10.29333/ejeph/13394,0.0,11/23/2019 0:00,10.29333/ejeph/6291,0.0,Retraction,+Error in Analyses;+Error in Text;+Plagiarism of Article;,No,
45624,"CtBP1 interacts with SOX2 to promote the growth, migration and invasion of lung adenocarcinoma",(BLS) Biology - Cancer;(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Pathology, Affiliated Hospital of Nantong University, Nantong, Jiangsu 226001, P.R. China; Department of Emergency Medicine, Affiliated Hospital of Nantong University, Nantong, Jiangsu 226001, P.R. China; Department of Chemotherapy, Affiliated Hospital of Nantong University, Nantong, Jiangsu 226001, P.R. China; Department of Cardio-Thoracic Surgery, Affiliated Hospital of Nantong University, Nantong, Jiangsu 226001, P.R. China;",Oncology Reports,Spandidos,China,Yifei Liu;Tingting Bian;Jia Feng;Li Qian;Xiaoli Li;Qing Zhang;Jianquo Zhang;Daishan Jiang;Jian Liu;Jiahai Shi,,Research Article;,6/16/2023 0:00,10.3892/or.2023.8588,37326128.0,5/2/2019 0:00,10.3892/or.2019.7142,31059077.0,Retraction,+Duplication of Image;+Error in Analyses;+Manipulation of Images;,No,see also: https://pubpeer.com/publications/D617282CA4C3DED891D43CBAF5B3CF
45620,"Occurrence of L1014F and L1014S mutations in insecticide resistant Culex quinquefasciatus from filariasis endemic districts of West Bengal, India",(BLS) Genetics;(BLS) Microbiology;(BLS) Parasitology;(BLS) Toxicology;,"Insect Biochemistry and Molecular Biology Laboratory, Department of Zoology, University of North Bengal, P.O. North Bengal University, Siliguri, District - Darjeeling, West Bengal, India;",PLoS Neglected Tropical Diseases,PLoS,India,Priyanka Rai;Dhiraj Saha,,Research Article;,6/20/2023 0:00,10.1371/journal.pntd.0011417,37339109.0,1/13/2022 0:00,10.1371/journal.pntd.0010000,35025867.0,Retraction,+Concerns/Issues About Image;+Error in Analyses;+Error in Results and/or Conclusions;,No,
45540,Computational pulmonary edema: A microvascular model of alveolar capillary and interstitial flow,(B/T) Computer Science;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Pulmonology;,"Department of Biomedical Engineering, University of Michigan, 1107 Gerstacker Bldg., 2200 Bonisteel Blvd., Ann Arbor, Michigan 48109-2099, USA; Univ. Lille, CNRS, ONERA, Arts et Metiers Institute of Technology, Centrale Lille, UMR 9014, LMFL-Laboratoire de M ecanique des Fluides de Lille-Kampe de F eriet, F-59000 Lille, France;",APL Bioengineering,AIP Publishing,France;United States,James B Grotberg;Francesco Romanò,,Research Article;,6/7/2023 0:00,10.1063/5.0158314,37333466.0,11/11/2022 0:00,10.1063/5.0109107,36389648.0,Retraction,+Error in Analyses;,No,
