Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes
3655,An integrated genomic-based approach to individualized treatment of patients with advanced-stage ovarian cancer,(BLS) Biology - Cancer;(BLS) Genetics;(HSC) Medicine - Obstetrics/Gynecology;(HSC) Medicine - Oncology;(HSC) Medicine - Pharmacology;,"Divisions of Gynecologic Surgical Oncology and Cancer Prevention and Control, H. Lee Moffitt Cancer Center and Research Institute, Tampa, FL;Institute for Genome Sciences and Policy, Department of Molecular Genetics and Microbiology, Department of Obstetrics and Gynecology/Division of Gynecologic Oncology, and Departments of Surgery and Medicine, Duke University Medical Center, Institute of Statistics and Decision Sciences, Duke University, Durham, NC; Institute of Medical Genetics, University Hospital of Wales, Cardiff, United Kingdom",Journal of Clinical Oncology : Official Journal of the American Society of Clinical Oncology,American Society of Clinical Oncology,United Kingdom;United States,Holly K Dressman;Andrew Berchuck;Gina Chan;Jun Zhai;Andrea Bild;Robyn Sayer;Janiel Cragun;Jennifer Clarke;Regina S Whitaker;LiHua Li;Jonathan Gray;Jeffrey Marks;Geoffrey S Ginsburg;Anil Potti;Mike West;Joseph R Nevins;Johnathan M Lancaster,http://retractionwatch.com/2012/02/06/anil-potti-and-colleagues-retract-ninth-paper-this-one-in-jco/;http://retractionwatch.com/2012/02/14/the-anil-potti-retraction-record-so-far/;http://retractionwatch.com/2010/11/01/a-retraction-in-the-potti-case/,Clinical Study;,2/20/2012 0:00,10.1200/JCO.2012.42.0331,22451975.0,2/10/2007 0:00,10.1200/JCO.2006.06.3743,17290060.0,Retraction,+Author Unresponsive;+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Investigation by Company/Institution;+Misconduct by Author;,No,
3651,Investigating the Role of Natural Selection on Coding Sequence Evolution in Salmonids Through NGS Data Mining,(BLS) Biology - Molecular;(BLS) Genetics;(BLS) Zoology;,"Département de Biologie, Institut de Biologie Intégrative et des Systèmes, Université Laval, Québec, Canada; Department of Botany, University of British Columbia, Vancouver, British Columbia, Canada;",Molecular Biology and Evolution,Oxford Academic,Canada,Christopher Sauvage;Sébastien Renaut;Eric Normandeau;Nicolas Derome;Louis Bernatchez,http://retractionwatch.com/2011/08/30/author-of-retracted-molecular-biology-and-evolution-paper-explains-opaque-notice/,Research Article;,9/1/2011 0:00,10.1093/molbev/msr062,21393602.0,3/10/2011 0:00,10.1093/molbev/msr062,21393602.0,Retraction,+Error in Analyses;+Notice - Limited or No Information;+Removed;,No,
3631,Relationships between local synaptic connections and orientation domains in primary visual cortex.,(BLS) Neuroscience;(HSC) Medicine - Neurology;,"Howard Hughes Medical Institute, and Department of Neurobiology, Duke University Medical Center, Durham, North Carolina 27710, USA",Neuron,Elsevier - Cell Press,United States,Matthew B Dalva;Michael Weliky;Lawrence C Katz,,Research Article;,4/1/1998 0:00,10.1016/S0896-6273(00)81019-3,9615991.0,10/1/1997 0:00,10.1016/S0896-6273(00)80968-X,9354333.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
3629,Dominant-negative effects of a novel mutation in the filamin myopathy,(BLS) Genetics;(BLS) Neuroscience;(HSC) Medicine - Neurology;,"First Department of Medicine, Hamamatsu University School of Medicine, Hamamatsu; Department of Laboratory Medicine, Hamamatsu University School of Medicine, Hamamatsu; Department of Molecular Anatomy, Hamamatsu University School of Medicine, Hamamatsu; Department of Pathology, Hamamatsu University School of Medicine, Hamamatsu; Department of Internal Medicine, Enshu Hospital, Hamamatsu; Department of Neurology, National Hospital Organization Tenryu Hospital, Hamamatsu, Japan;",Neurology,American Academy of Neurology,Japan,Satoshi Kono;T Nishio;Y Takahashi;N Goto-Inoue;M Kinoshita;N Zaima;H Suzuki;A Fukutoku-Otsuji;M Setou;Hiroaki Miyajima,http://retractionwatch.com/2010/12/10/a-retraction-in-neurology-highlights-an-unusual-practice/,Research Article;,12/7/2010 0:00,10.1212/WNL.0b013e3182033dbf,21135394.0,8/10/2010 0:00,10.1212/WNL.0b013e3181ec7fbd,20697107.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,Yes,
3622,Application of the Kombucha ‘tea fungus’ for the enhancement of antioxidant and starch hydrolase inhibitory properties of ten herbal teas,(ENV) Food Science;(PHY) Chemistry;,"National Institute of Fundamental Studies, Hantane Road, Kandy 20000, Sri Lanka; Temasek School of Applied Science, Temasek Polytechnic, 21, Tampines Avenue 1, Singapore 529757, Singapore;",Food Chemistry,Elsevier,Singapore;Sri Lanka,Mindani I Watawana;Nilakshi Jayawardena;Candy Choo;Viduranga Y Waisundara,,Research Article;,5/9/2016 0:00,10.1016/j.foodchem.2016.04.130,27173576.0,8/12/2015 0:00,10.1016/j.foodchem.2015.08.033,26471559.0,Retraction,+Error in Analyses;+Error in Data;+Objections by Third Party;,No,
3607,The visual word form area is organized according to orthography,(BLS) Neuroscience;,"Laboratory of Experimental Psychology, University of Leuven, Belgium",Neuroimage,Elsevier,Belgium,Wouter Braet;Johan Wagemans;Hans P Op de Beeck,http://retractionwatch.com/2014/01/13/fraud-topples-second-neuroscience-word-processing-paper/#more-17714,Research Article;,2/1/2014 0:00,10.1016/j.neuroimage.2013.07.047,24551890.0,2/1/2012 0:00,10.1016/j.neuroimage.2011.10.032,22032948.0,Retraction,+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Analyses;+Unreliable Data;+Unreliable Results;,No,
3575,Drug-metabolizing enzyme polymorphisms predict clinical outcome in a node-positive breast cancer cohort,(BLS) Biology - Cancer;(BLS) Genetics;(HSC) Medicine - Oncology;(HSC) Medicine - Pharmacology;,"Department of Biostatistics and Epidemiology, Division of Hematology/Oncology, Department of Medicine, Abramson Cancer Center, Abramson Family Research Institute;Center for Clinical Epidemiology and Biostatistics, University of Pennsylvania School of Medicine;Division of Hematology/Oncology, Children's Hospital of Philadelphia, Philadelphia, PA",Journal of Clinical Oncology : Official Journal of the American Society of Clinical Oncology,American Society of Clinical Oncology,United States,Angela DeMichele;Richard Aplenc;Jeffrey Botbyl;Theresa Colligan;Lisa Wray;Melissa Klein-Cabral;Andrea Foulkes;Phyllis Gimotty;John Glick;Barbara Weber;Edward Stadtmauer;Timothy R Rebbeck,,Clinical Study;,7/10/2006 0:00,10.1200/JCO.2006.06.001,16829659.0,8/20/2005 0:00,10.1200/JCO.2005.06.208,16110016.0,Retraction,+Error in Analyses;,No,
3568,"Manuka honey vs. hydrogel--a prospective, open label, multicentre, randomised controlled trial to compare desloughing efficacy and healing outcomes in venous ulcers",(BLS) Anatomy/Physiology;(HSC) Medicine - Alternative;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Nursing;(HSC) Medicine - Pharmacology;,"Faculty of Nursing and Midwifery, Royal College of Surgeons in Ireland, Dublin",Journal of Clinical Nursing,Wiley,Ireland,Georgina T Gethin;Seamus Cowman,http://retractionwatch.com/2015/10/21/authors-retract-second-study-about-medical-uses-of-honey/,Clinical Study;,7/2/2014 0:00,10.1111/jocn.12652,26311521.0,8/25/2008 0:00,10.1111/j.1365-2702.2008.02558.x,18752540.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Investigation by Third Party;,No,
3527,"Psychometric Characteristics of the Ankylosing Spondylitis Quality of Life Questionnaire, Short Form 36 Health Survey, and Functional Assessment of Chronic Illness Therapy-fatigue Subscale",(HSC) Medicine - Orthopedics;(HSC) Public Health and Safety;(SOC) Psychology;,"Center for Health Outcomes Research, United Biosource Corporation, Bethesda, MD, USA; Formerly Abbott Laboratories, Global Health Economics & Outcomes Research, Abbott Park, IL, USA; Abbott Laboratories, Abbott Immunology, Parsippany, NJ, USA",Health and Quality of Life Outcomes,BioMed Central (BMC),United States,Dennis A Revicki;Anne M Rentz;Michelle P Luo;Robert L Wong;Lynda C Doward;Stephen P McKenna,,Clinical Study;,4/17/2009 0:00,10.1186/1477-7525-7-34,19374743.0,1/30/2009 0:00,10.1186/1477-7525-7-6,19183482.0,Retraction,+Concerns/Issues About Data;+Error in Analyses;+Error in Methods;+Lack of Approval from Author;+Unreliable Results;+Removed;,No,
3489,"4,5-Dianilinophthalimide: a protein-tyrosine kinase inhibitor with selectivity for the epidermal growth factor receptor signal transduction pathway and potent in vivo antitumor activity",(BLS) Biology - Cellular;(BLS) Biology - Molecular;,"CIBA Pharmaceuticals Division, Oncology and Virology Research Department, CIBA-Geigy Limited, CH-4002 Basel, Switzerland; Dipartimento di Chimica Biologica, Universita di Padova, Padova, Italy;",PNAS: Proceedings of the National Academy of Sciences of the United States of America,National Academy of Sciences (NAS),Italy;Switzerland,Elisabeth Buchdunger;Uwe Trinks;Helmut Mett;Urs Regenass;Marcel Müller;Thomas Meyer;Elaine McGlynn;Lorenzo A Pinna;Peter Traxler;Nicholas B Lydon,,Research Article;,9/29/1998 0:00,10.1073/pnas.95.20.12069-a,9786782.0,3/15/1994 0:00,10.1073/pnas.91.6.2334,8134396.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
3484,Unraveling solvent-mediated reaction pathways leading to regiospecific mechanochemical cleavage of disulfide bonds in peptides,(BLS) Biochemistry;(BLS) Biology - Molecular;,"Lehrstuhl für Theoretische Chemie, Ruhr-Universität Bochum, 44780 Bochum, Germany",Chemistry: A European Journal,Wiley,Germany,Padmesh Anjukandi;Dominik Marx,http://retractionwatch.com/2012/10/12/did-a-mcluhan-moment-lead-to-retraction-in-chemistry-a-european-journal/,Clinical Study;,10/15/2012 0:00,10.1002/chem.201203218,23213643.0,7/12/2012 0:00,10.1002/chem.201201666,22807135.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,Yes,
3482,Potent inhibition of human immunodeficiency virus type 1 replication by an intracellular anti-Rev single-chain antibody,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Immunology;(HSC) Medicine - Infectious Disease;,"Dorrance H. Hamilton Laboratories, Molecular Retrovirology Section, Division of Infectious Diseases, Department of Medicine, Jefferson Medical College, Thomas Jefferson University, 1020 Locust Street, Suite 329, Philadelphia, PA 19107;",PNAS: Proceedings of the National Academy of Sciences of the United States of America,National Academy of Sciences (NAS),United States,Lingxun Duan;Omar Bagasra;Mark A Laughlin;Joseph W Oakes;Roger J Pomerantz,,Research Article;,8/18/1998 0:00,10.1073/pnas.95.17.10344-c,12465612.0,5/24/1994 0:00,10.1073/pnas.91.11.5075,8197188.0,Correction,+Concerns/Issues About Data;+Error in Analyses;+Error in Results and/or Conclusions;+Investigation by ORI;+Misconduct - Official Investigation/Finding;+Objections by Author(s);+Unreliable Data;,No,"This notice has 2 parts: a Correction by L Duan, MA Laughlin, JW Oakes, and RJ Pomerantz and a separate Correction/Comment by O Bagasra - they appear together.; The 2 Corrections/Comments appear on the same page of the journal, but have different dois - the doi for Bagasra's Comment is: 10.1073/pnas.95.17.10344-d.; There is a Findings of scientific misconduct notice for one author (L Duan) of this paper: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4259619/.; The Reason field gathers reasons from both the Corrections/Comments and the PHS notice of misconduct.;"
3428,Structure and Characterization of Cancer pagurus Hemocyanin,(B/T) Technology;(BLS) Biology - Molecular;(BLS) Microbiology;(BLS) Zoology;,"Institute of Organic Chemistry, Bulgarian Academy of Sciences, Sofia, Bulgaria; Agro BioInstitute, Sofia, Bulgaria; Department of Immunology, Institute for Cell Biology, University of Tübingen, Tübingen, Germany; CNR-ISTM, Padova, Italy; Interfacultary Institute of Biochemistry, Eberhard-Karls-University of Tübingen, Tübingen, Germany; Institute of Organic Chemistry with Centre of Phytochemistry, Bulgarian Academy of Sciences, Sofia, Bulgaria",Marine Biotechnology,Springer,Bulgaria;Germany;Italy,Aleksandar Dolashki;Mariana Radkova;Elena Todorovska;Martin Ivanov;Stefan Stevanovic;Laura Molin;Piero Traldi;Wolfgang Voelter;Pavlina Dolashka,,Research Article;,12/11/2014 0:00,10.1007/s10126-014-9609-5,25503855.0,12/11/2014 0:00,10.1007/s10126-014-9609-5,25503855.0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,Notice replaced original article - PMID/DOI is the same. Publishing dates unclear.
3422,Life table studies of Elasmopalpus lignosellus (Lepidoptera: Pyralidae) on sugarcane,(BLS) Biology - General;(BLS) Plant Biology/Botany;(ENV) Ecology;(ENV) Environmental Sciences;,"Everglades Research & Education Center, University of Florida, Institute of Food and Agricultural Services, 3200 E. Palm Beach Road, Belle Glade, FL",Environmental Entomology,Oxford Academic,United States,Hardev S Sandhu;Gregg S Nuessly;Susan E Webb;Ronald H Cherry;Robert A Gilbert,http://retractionwatch.com/2012/12/27/sweet-nothings-buggy-data-force-retraction-of-sugarcane-pest-paper/,Research Article;,11/17/2014 0:00,10.1603/022.041.0501,23259179.0,12/1/2010 0:00,10.1603/EN10038,22182570.0,Retraction,+Error in Analyses;,No,
3386,Relative risk according to the proportion of a population deemed to be at high risk after risk factor analysis,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Geriatric;(HSC) Medicine - Internal;(HSC) Medicine - Neurology;,"Medical Department, Southland Hospital, Invercargill, New Zealand; Acute Care Services, Albany Regional Hospital, Albany, Western Australia 6330, Australia",The New Zealand Medical Journal,New Zealand Medical Association,Australia;New Zealand,J Alasdair Millar,,Letter;,2/24/2012 0:00,,22382267.0,3/25/2011 0:00,,21725405.0,Retraction,+Error in Analyses;,No,
3369,Diffractive electron imaging of nanoparticles on a substrate,(PHY) Chemistry;(PHY) Materials Science;,"Department of Physics and Astronomy, Arizona State University, Tempe, Arizona;Materials Science, Cambridge",Nature Materials,Springer - Nature Publishing Group,United Kingdom;United States,Jinsong Wu;U Weierstall;John C H Spence,,Research Article;,10/1/2006 0:00,10.1038/nmat1742,17013410.0,11/20/2005 0:00,10.1038/nmat1531,16299507.0,Retraction,+Error in Analyses;+Error in Text;+Results Not Reproducible;,No,
3287,Suicide after natural disasters,(HSC) Biostatistics/Epidemiology;(HSC) Medicine - Psychiatry;(HSC) Public Health and Safety;(SOC) Psychology;,"Epidemic Intelligence Service, the Office of Statistics and Programming, and the Division of Violence Prevention, National Center for Injury Prevention and Control, Centers for Disease Control and Prevention, Atlanta",NEJM: The New England Journal of Medicine,Massachusetts Medical Society,United States,Etienne G Krug;Marcie-Jo Kresnow;John P Peddicord;Linda L Dahlberg;Kenneth E Powell;Alex E Crosby;Joseph L Annest,,Research Article;,1/14/1999 0:00,10.1056/NEJM199901143400213,9917215.0,2/5/1998 0:00,10.1056/NEJM199802053380607,9449732.0,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,
3195,The impact of Manuka honey dressings on the surface pH of chronic wounds,(HSC) Medicine - Alternative;(HSC) Medicine - Pathology;(HSC) Medicine - Rehabilitation/Therapy;,"Research Centre, C/O Faculty of Nursing and Midwifery, Royal College of Surgeons, Dublin 2, Ireland",International Wound Journal,Wiley,Ireland,Georgina T Gethin;Seamus Cowman;Ronan M Conroy,http://retractionwatch.com/2015/03/18/sticky-situation-paper-using-honey-for-healing-pulled-over-data-issues/#more-26346,Research Article;,4/11/2014 0:00,10.1111/iwj.12275/full,24827812.0,5/20/2008 0:00,10.1111/j.1742-481X.2007.00424.x,18494624.0,Retraction,+Concerns/Issues About Data;+Error in Analyses;,No,
3144,EANM Abstracts 2013 P469,(BLS) Biology - Molecular;(BLS) Neuroscience;(HSC) Radiology/Imaging;,unavailable,European Journal of Nuclear Medicine and Molecular Imaging,Springer,Unknown,L Xingdang,,Conference Abstract/Paper;,2/5/2014 0:00,10.1007/s00259-013-2661-y,24496606.0,10/16/2013 0:00,10.1007/s00259-013-2535-3,0.0,Retraction,+Error in Analyses;+Removed;,No,
3101,Regulation of the Maintenance of Peripheral T-Cell Anergy by TAB1-Mediated p38a Activation,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Immunology;,"Division of Immunology, Department of Translational Medical Sciences; Division of Medical Virology, Department of Molecular Microbiology and Immunology, Graduate School of Biomedical Sciences, Nagasaki University, Nagasaki 852-8523; Laboratory for Immunochaperones, RIKEN Research Center for Allergy and Immunology, Tsurumi-ku, Yokohama, Kanagawa 230-0045, Japan;",Molecular and Cellular Biology,American Society for Microbiology,Japan,Kozo Ohkusu-Tsukada;Norio Tominaga;Heiichiro Udono;Katsuyuki Yui,,Research Article;,10/1/2005 0:00,10.1128/MCB.25.19.8763.2005,16200688.0,8/1/2004 0:00,10.1128/MCB.24.16.6957-6966.2004,15282297.0,Correction,+Concerns/Issues About Results;+Error in Analyses;+Error in Results and/or Conclusions;,No,
3057,Expression of p60v-src in Saccharomyces cerevisiae results in elevation of p34CDC28 kinase activity and release of the dependence of DNA replication on mitosis,(BLS) Biology - Cellular;(BLS) Genetics;,"Department of Biochemistry, Wayne State University School of Medicine, Detroit, Michigan 48201;",Molecular and Cellular Biology,American Society for Microbiology,United States,Frank Boschelli,,Research Article;,9/1/1994 0:00,10.1128/mcb.14.9.6409-.1994,8065370.0,8/1/1993 0:00,10.1128/mcb.13.8.5112-5121.1993,7687746.0,Retraction,+Error in Analyses;+Results Not Reproducible;,No,
3052,SIK1 localizes with nephrin in glomerular podocytes and its polymorphism predicts kidney injury,(BLS) Biology - Cellular;(BLS) Genetics;(HSC) Medicine - Cardiovascular;(HSC) Medicine - Urology/Nephrology;,"Prassis Sigma-tau Research Institute, Via Forlanini, 3, Settimo Milanese, Milan, Italy, Division of Genetics and Cell Biology, Genomics of Renal Diseases and Hypertension Unit, Università Vita-Salute San Raffaele, San Raffaele Scientific Institute, Milan, Italy; Division of Genetics and Cell Biology, Biomolecular Mass Spectrometry Unit, Division of Metabolic and Cardiovascular Sciences, Complications of Diabetes, Department of Internal and Specialistic Medicine, San Raffaele Scientific Institute, Milan, Italy; Renal Research Laboratory, Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico & Fondazione D'Amico per la Ricerca Sulle Malattie Renali, Milan, Italy; CVie Therapeutics, Hong Kong, China;",Human Molecular Genetics,Oxford University Press,China;Italy,M Ferrandi;I Molinari;V Matafora;G Zerbini;F Trevisani;M P Rastaldi;M Simonini;L Giardino;P Ferrari;P Manunta,,Research Article;,3/14/2017 0:00,10.1093/hmg/ddu558,25392177.0,4/3/2014 0:00,10.1093/hmg/ddu154,24698975.0,Retraction,+Error in Analyses;+Unreliable Results;,No,
